Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Compra (1),"16,3",0,"60,8762831206548",,,,
Venda (2),,"995,327229022706",,"-4,67277097729414","[16,33413411]","16,35","[-0,01586589]"
Compra (3),"16,37",0,"60,8019076983938",,,,
(no final do período 4),,0,,x,"[16,33413411]","16,34","[-0,00586589]"
Venda por percentual de diferença (0),,"998,367324407626",,"-1,63267559237443","[16,49547946]","16,42","[0,07547946]"
Compra (1),"16,57",0,"60,2514981537493",,,,
Venda por prejuizo (2),,"995,354749499938",,"-4,64525050006193","[16,49547946]","16,52","[-0,02452054]"
Compra (3),"16,48",0,"60,3977396541225",,,,
Venda (4),,"997,166681689562",,"-2,83331831043824","[16,49547946]","16,51","[-0,01452054]"
Compra (0),"16,49",0,"60,4709934317503",,,,
Venda por percentual de diferença (1),,"998,376101558197",,"-1,62389844180302","[16,57688389]","16,51","[0,06688389]"
Compra (2),"16,5",0,"60,5076425186786",,,,
(no final do período 3),,0,,x,"[16,57688389]","16,46","[0,11688389]"
Venda por prejuizo (4),,"994,14056658189",,"-5,85943341811048","[16,57688389]","16,43","[0,14688389]"
Compra (0),"16,46",0,"60,3973612747199",,,,
(no final do período 1),,0,,x,"[16,52347206]","16,44","[0,08347206]"
(no final do período 2),,0,,x,"[16,52347206]","16,43","[0,09347206]"
Venda por prejuizo (3),,"989,912751292659",,"-10,0872487073409","[16,52347206]","16,39","[0,13347206]"
Compra (4),"16,42",0,"60,287012868006",,,,
(no final do período 0),,0,,x,"[16,49374998]","16,42","[0,07374998]"
(no final do período 1),,0,,x,"[16,49374998]","16,42","[0,07374998]"
Venda por percentual de diferença (2),,"992,324231807379",,"-7,67576819262069","[16,49374998]","16,46","[0,03374998]"
Compra (3),"16,49",0,"60,1773336450806",,,,
Venda por prejuizo (4),,"986,306498442871",,"-13,6935015571287","[16,49374998]","16,39","[0,10374998]"
Compra (0),"16,38",0,"60,2140719440092",,,,
Venda por percentual de diferença (1),,"988,715061320632",,"-11,2849386793681","[16,47166165]","16,42","[0,05166165]"
Compra (2),"16,4",0,"60,2875037390629",,,,
Venda por percentual de diferença (3),,"990,523686432804",,"-9,47631356719614","[16,47166165]","16,43","[0,04166165]"
Compra (4),"16,45",0,"60,2142058621765",,,,
(no final do período 0),,0,,x,"[16,5074379]","16,42","[0,0874379]"
Venda por prejuizo (1),,"987,512976139695",,"-12,487023860305","[16,5074379]","16,4","[0,1074379]"
Compra (2),"16,36",0,"60,3614288593946",,,,
(no final do período 3),,0,,x,"[16,5074379]","16,33","[0,1774379]"
Venda por percentual de diferença (4),,"988,116590428289",,"-11,883409571711","[16,5074379]","16,37","[0,1374379]"
Compra (0),"16,31",0,"60,5834819391961",,,,
Venda por prejuizo (1),,"984,481581511937",,"-15,5184184880627","[16,4181344]","16,25","[0,1681344]"
Compra (2),"16,24",0,"60,6207870389124",,,,
Venda por percentual de diferença (3),,"986,906412993494",,"-13,093587006506","[16,4181344]","16,28","[0,1381344]"
Compra (4),"16,3",0,"60,5464057051223",,,,
Venda por percentual de diferença (0),,"987,511877050545",,"-12,4881229494549","[16,36787447]","16,31","[0,05787447]"
Compra (1),"16,29",0,"60,6207413781796",,,,
(no final do período 2),,0,,x,"[16,36787447]","16,29","[0,07787447]"
Venda por percentual de diferença (3),,"988,724291878109",,"-11,2757081218914","[16,36787447]","16,31","[0,05787447]"
Compra (4),"16,32",0,"60,5835963160606",,,,
(no final do período 0),,0,,x,"[16,37349422]","16,31","[0,06349422]"
Venda por percentual de diferença (1),,"991,753471693912",,"-8,24652830608841","[16,37349422]","16,37","[0,00349422]"
Compra (2),"16,35",0,"60,6577046907591",,,,
Venda por percentual de diferença (3),,"992,966625787727",,"-7,03337421227332","[16,37349422]","16,37","[0,00349422]"
Compra (4),"16,39",0,"60,5836867472683",,,,
Venda por percentual de diferença (0),,"994,784136390145",,"-5,21586360985521","[16,49716808]","16,42","[0,07716808]"
Compra (1),"16,41",0,"60,6206055082355",,,,
Venda por percentual de diferença (2),,"995,390342445227",,"-4,60965755477275","[16,49716808]","16,42","[0,07716808]"
Compra (3),"16,43",0,"60,5837092176036",,,,
(no final do período 4),,0,,x,"[16,49716808]","16,43","[0,06716808]"
Venda por percentual de diferença (0),,"1010,53626974963",,"10,5362697496281","[16,9070456]","16,68","[0,2270456]"
Compra (1),"16,68",0,"60,5837092176036",,,,
Venda por percentual de diferença (2),,"1015,38296648704",,"15,3829664870365","[16,9070456]","16,76","[0,1470456]"
Compra (3),"16,69",0,"60,8378050621352",,,,
Venda por prejuizo (4),,"1012,34107623393",,"12,3410762339297","[16,9070456]","16,64","[0,2670456]"
Compra (0),"16,7",0,"60,6192261217922",,,,
(no final do período 1),,0,,x,"[16,78205694]","16,7","[0,08205694]"
(no final do período 2),,0,,x,"[16,78205694]","16,67","[0,11205694]"
Venda por prejuizo (3),,"1007,49153814419",,"7,49153814418651","[16,78205694]","16,62","[0,16205694]"
Compra (4),"16,67",0,"60,4374048076896",,,,
(no final do período 0),,0,,x,"[16,75532772]","16,66","[0,09532772]"
(no final do período 1),,0,,x,"[16,75532772]","16,65","[0,10532772]"
Venda por percentual de diferença (2),,"1009,90903433649",,"9,90903433649407","[16,75532772]","16,71","[0,04532772]"
Compra (3),"16,74",0,"60,3290940463856",,,,
Venda (4),,"1015,94194374113",,"15,9419437411327","[16,75532772]","16,84","[-0,08467228]"
Compra (0),"16,8",0,"60,472734746496",,,,
Venda por percentual de diferença (1),,"1017,75612578353",,"17,7561257835275","[16,91963532]","16,83","[0,08963532]"
Compra (2),"16,81",0,"60,5446832708821",,,,
Venda por percentual de diferença (3),,"1019,57246628165",,"19,572466281654","[16,91963532]","16,84","[0,07963532]"
Compra (4),"16,81",0,"60,6527344605386",,,,
Venda por percentual de diferença (0),,"1020,17899362626",,"20,1789936262594","[16,87795451]","16,82","[0,05795451]"
Compra (1),"16,85",0,"60,5447473962172",,,,
(no final do período 2),,0,,x,"[16,87795451]","16,81","[0,06795451]"
Venda por prejuizo (3),,"1015,33541383456",,"15,3354138345619","[16,87795451]","16,77","[0,10795451]"
Compra (4),"16,74",0,"60,6532505277516",,,,
(no final do período 0),,0,,x,"[16,80272161]","16,72","[0,08272161]"
(no final do período 1),,0,,x,"[16,80272161]","16,74","[0,06272161]"
(no final do período 2),,0,,x,"[16,80272161]","16,7","[0,10272161]"
(no final do período 3),,0,,x,"[16,80272161]","16,72","[0,08272161]"
Venda por prejuizo (4),,"1009,27008878179",,"9,27008878178685","[16,80272161]","16,64","[0,16272161]"
Compra (0),"16,65",0,"60,6168221490563",,,,
Venda por percentual de diferença (1),,"1009,87625700328",,"9,8762570032776","[16,71351258]","16,66","[0,05351258]"
Compra (2),"16,71",0,"60,4354432677006",,,,
(no final do período 3),,0,,x,"[16,71351258]","16,71","[0,00351258]"
(no final do período 4),,0,,x,"[16,71351258]","16,71","[0,00351258]"
(no final do período 0),,0,,x,"[16,76601362]","16,67","[0,09601362]"
(no final do período 1),,0,,x,"[16,76601362]","16,69","[0,07601362]"
Venda por percentual de diferença (2),,"1010,48061143595",,"10,4806114359545","[16,76601362]","16,72","[0,04601362]"
Compra (3),"16,74",0,"60,3632384370343",,,,
(no final do período 4),,0,,x,"[16,76601362]","16,73","[0,03601362]"
Venda por percentual de diferença (0),,"1011,6878762047",,"11,6878762046954","[16,82934153]","16,76","[0,06934153]"
Compra (1),"16,74",0,"60,4353570014752",,,,
(no final do período 2),,0,,x,"[16,82934153]","16,7","[0,12934153]"
Venda por prejuizo (3),,"1008,06175478461",,"8,06175478460693","[16,82934153]","16,68","[0,14934153]"
Compra (4),"16,68",0,"60,4353570014752",,,,
(no final do período 0),,0,,x,"[16,7365708]","16,65","[0,0865708]"
(no final do período 1),,0,,x,"[16,7365708]","16,66","[0,0765708]"
(no final do período 2),,0,,x,"[16,7365708]","16,66","[0,0765708]"
(no final do período 3),,0,,x,"[16,7365708]","16,67","[0,0665708]"
(no final do período 4),,0,,x,"[16,7365708]","16,65","[0,0865708]"
(no final do período 0),,0,,x,"[16,74488142]","16,68","[0,06488142]"
Venda por percentual de diferença (1),,"1009,87481549465",,"9,87481549465133","[16,74488142]","16,71","[0,03488142]"
Compra (2),"16,72",0,"60,3992114530294",,,,
Venda por prejuizo (3),,"1005,04287857841",,"5,04287857840905","[16,74488142]","16,64","[0,10488142]"
Compra (4),"16,61",0,"60,5083009378934",,,,
Venda por percentual de diferença (0),,"1005,64796158779",,"5,64796158778802","[16,68606337]","16,62","[0,06606337]"
Compra (1),"16,67",0,"60,3268123328007",,,,
(no final do período 2),,0,,x,"[16,68606337]","16,67","[0,01606337]"
(no final do período 3),,0,,x,"[16,68606337]","16,66","[0,02606337]"
Venda por prejuizo (4),,"1001,42508472449",,"1,42508472449197","[16,68606337]","16,6","[0,08606337]"
Compra (0),"16,55",0,"60,5090685634134",,,,
Venda por percentual de diferença (1),,"1003,84544746703",,"3,84544746702841","[16,64524768]","16,59","[0,05524768]"
Compra (2),"16,61",0,"60,4362099618921",,,,
Venda por prejuizo (3),,"992,966929673888",,"-7,03307032611212","[16,64524768]","16,43","[0,21524768]"
Compra (4),"16,47",0,"60,2894310670242",,,,
Venda por percentual de diferença (0),,"997,79008415925",,"-2,20991584075011","[16,62249823]","16,55","[0,07249823]"
Compra (1),"16,6",0,"60,1078363951355",,,,
Venda por percentual de diferença (2),,"998,992240887153",,"-1,00775911284745","[16,62249823]","16,62","[0,00249823]"
Compra (3),"16,63",0,"60,0716921760164",,,,
Venda por prejuizo (4),,"994,186505513071",,"-5,81349448692868","[16,62249823]","16,55","[0,07249823]"
Compra (0),"16,4",0,"60,6211283849434",,,,
Venda por percentual de diferença (1),,"1000,85482963542",,"0,854829635415172","[16,63932863]","16,51","[0,12932863]"
Compra (2),"16,49",0,"60,6946531009955",,,,
(no final do período 3),,0,,x,"[16,63932863]","16,49","[0,14932863]"
(no final do período 4),,0,,x,"[16,63932863]","16,47","[0,16932863]"
Venda por prejuizo (0),,"997,820096980366",,"-2,17990301963448","[16,5330277]","16,44","[0,0930277]"
Compra (1),"16,5",0,"60,4739452715373",,,,
(no final do período 2),,0,,x,"[16,5330277]","16,49","[0,0430277]"
(no final do período 3),,0,,x,"[16,5330277]","16,47","[0,0630277]"
(no final do período 4),,0,,x,"[16,5330277]","16,5","[0,0330277]"
Venda por prejuizo (0),,"994,191660264073",,"-5,80833973592667","[16,53217457]","16,44","[0,09217457]"
Compra (1),"16,1",0,"61,7510347990108",,,,
Venda por percentual de diferença (2),,"994,809170612063",,"-5,19082938793667","[16,53217457]","16,11","[0,42217457]"
Compra (3),"16,12",0,"61,712727705463",,,,
Venda por percentual de diferença (4),,"997,894806997337",,"-2,10519300266344","[16,53217457]","16,17","[0,36217457]"
Compra (0),"16,21",0,"61,5604446019332",,,,
Venda (1),,"1003,43524701151",,"3,43524701151046","[16,289322]","16,3","[-0,010678]"
Compra (2),"16,27",0,"61,6739549484641",,,,
