Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Compra (0),27140.51,0.0,0.03726722902056069,,,,
(no final do período 1),,0.0,,x,[27173.92544619],27135.47,[38.45544619]
Venda por percentual de diferença (2),,1012.1656420128515,,12.16564201285155,[27173.92544619],27159.67,[14.25544619]
Compra (3),27210.0,0.0,0.037198296288601676,,,,
(no final do período 4),,0.0,,x,[27173.92544619],27188.09,[-14.16455381]
Venda por percentual de diferença (0),,1012.454672775014,,12.454672775014046,[27265.44256774],27217.77,[47.67256774]
Compra (1),27256.95,0.0,0.037144826283755664,,,,
(no final do período 2),,0.0,,x,[27265.44256774],27220.22,[45.22256774]
Venda por prejuizo (3),,1009.2743327485988,,9.274332748598795,[27265.44256774],27171.33,[94.11256774]
Compra (4),27210.01,0.0,0.03709202358795895,,,,
(no final do período 0),,0.0,,x,[27232.04846949],27184.53,[47.51846949]
(no final do período 1),,0.0,,x,[27232.04846949],27204.04,[28.00846949]
Venda por percentual de diferença (2),,1009.6793776461793,,9.679377646179319,[27232.04846949],27220.93,[11.11846949]
Compra (3),27187.71,0.0,0.037137345427260306,,,,
(no final do período 4),,0.0,,x,[27232.04846949],27151.75,[80.29846949]
(no final do período 0),,0.0,,x,[27216.70089817],27170.01,[46.69089817]
Venda por percentual de diferença (1),,1009.7428825068598,,9.742882506859814,[27216.70089817],27189.42,[27.28089817]
Compra (2),27193.98,0.0,0.03713111808226894,,,,
(no final do período 3),,0.0,,x,[27216.70089817],27151.13,[65.57089817]
(no final do período 4),,0.0,,x,[27216.70089817],27168.8,[47.90089817]
(no final do período 0),,0.0,,x,[27210.32556394],27171.38,[38.94556394]
(no final do período 1),,0.0,,x,[27210.32556394],27192.04,[18.28556394]
Venda por percentual de diferença (2),,1010.0529273428469,,10.052927342846942,[27210.32556394],27202.33,[7.99556394]
Compra (3),27219.47,0.0,0.037107736753979666,,,,
Venda por prejuizo (4),,1006.0823995101711,,6.082399510171058,[27210.32556394],27112.47,[97.85556394]
Compra (0),27119.79,0.0,0.037097720871369984,,,,
Venda por percentual de diferença (1),,1006.5357336592191,,6.53573365921909,[27175.03562759],27132.01,[43.02562759]
Compra (2),27132.88,0.0,0.037096531354549135,,,,
Venda por percentual de diferença (3),,1006.5401852429817,,6.540185242981693,[27175.03562759],27133.0,[42.03562759]
Compra (4),27153.18,0.0,0.03706896154494544,,,,
Venda por percentual de diferença (0),,1006.6072800633781,,6.607280063378084,[27186.15360114],27154.99,[31.16360114]
Compra (1),27122.36,0.0,0.03711355796705663,,,,
(no final do período 2),,0.0,,x,[27186.15360114],27110.01,[76.14360114]
(no final do período 3),,0.0,,x,[27186.15360114],27112.19,[73.96360114]
Venda por percentual de diferença (4),,1007.1933031436779,,7.193303143677895,[27186.15360114],27138.15,[48.00360114]
Compra (0),27122.76,0.0,0.037134616946936004,,,,
(no final do período 1),,0.0,,x,[27163.9226615],27082.71,[81.2126615]
(no final do período 2),,0.0,,x,[27163.9226615],27072.35,[91.5726615]
(no final do período 3),,0.0,,x,[27163.9226615],27091.75,[72.1726615]
(no final do período 4),,0.0,,x,[27163.9226615],27090.94,[72.9826615]
(no final do período 0),,0.0,,x,[27127.16045198],27091.77,[35.39045198]
(no final do período 1),,0.0,,x,[27127.16045198],27096.13,[31.03045198]
(no final do período 2),,0.0,,x,[27127.16045198],27076.37,[50.79045198]
(no final do período 3),,0.0,,x,[27127.16045198],27096.38,[30.78045198]
(no final do período 4),,0.0,,x,[27127.16045198],27107.75,[19.41045198]
(no final do período 0),,0.0,,x,[27132.46767725],27103.02,[29.44767725]
Venda (1),,1007.6961058571395,,7.696105857139514,[27132.46767725],27136.3,[-3.83232275]
Compra (2),27114.07,0.0,0.03716506248811556,,,,
(no final do período 3),,0.0,,x,[27132.46767725],27099.42,[33.04767725]
(no final do período 4),,0.0,,x,[27132.46767725],27109.75,[22.71767725]
(no final do período 0),,0.0,,x,[27148.42118724],27099.19,[49.23118724]
Venda por percentual de diferença (1),,1008.3267969675628,,8.326796967562814,[27148.42118724],27131.04,[17.38118724]
Compra (2),27159.79,0.0,0.037125721405340865,,,,
Venda (3),,1009.0908443140846,,9.09084431408462,[27148.42118724],27180.37,[-31.94881276]
Compra (4),27225.15,0.0,0.03706465691884469,,,,
Venda por percentual de diferença (0),,1033.0546275983943,,33.05462759839429,[28347.74765423],27871.69,[476.05765423]
Compra (1),27937.25,0.0,0.036977677745604676,,,,
Venda por percentual de diferença (2),,1035.2429665673792,,35.2429665673792,[28347.74765423],27996.43,[351.31765423]
Compra (3),27888.63,0.0,0.03712061031923688,,,,
Venda por percentual de diferença (4),,1035.3034731621995,,35.30347316219945,[28347.74765423],27890.26,[457.48765423]
Compra (0),27968.66,0.0,0.037016556143991144,,,,
Venda por percentual de diferença (1),,1036.188539019602,,36.1885390196021,[28042.01268113],27992.57,[49.44268113]
Compra (2),27949.49,0.0,0.03707361168377677,,,,
Venda por percentual de diferença (3),,1036.3928146199796,,36.39281461997962,[28042.01268113],27955.0,[87.01268113]
Compra (4),27962.95,0.0,0.03706307147922446,,,,
(no final do período 0),,0.0,,x,[27996.81990434],27932.05,[64.76990434]
Venda por prejuizo (1),,1032.670940982036,,32.67094098203597,[27996.81990434],27862.53,[134.28990434]
Compra (2),27846.78,0.0,0.03708403416775785,,,,
Venda por percentual de diferença (3),,1034.6441824401024,,34.64418244010244,[27996.81990434],27899.99,[96.82990434]
Compra (4),27920.0,0.0,0.037057456391121145,,,,
Venda por percentual de diferença (0),,1035.6113820519106,,35.611382051910596,[27990.64402478],27946.1,[44.54402478]
Compra (1),27973.75,0.0,0.03702082781364353,,,,
(no final do período 2),,0.0,,x,[27990.64402478],27968.3,[22.34402478]
Venda por percentual de diferença (3),,1035.9390163780613,,35.9390163780613,[27990.64402478],27982.6,[8.04402478]
Compra (4),27965.52,0.0,0.037043438361884964,,,,
Venda por percentual de diferença (0),,1036.681737317217,,36.681737317217085,[28022.23175055],27985.57,[36.66175055]
Compra (1),28097.61,0.0,0.03689572662291266,,,,
Venda (2),,1037.749130688418,,37.74913068841806,[28022.23175055],28126.54,[-104.30824945]
Compra (3),28068.66,0.0,0.03697180879630228,,,,
(no final do período 4),,0.0,,x,[28022.23175055],28039.69,[-17.45824945]
(no final do período 0),,0.0,,x,[28098.37066137],28045.62,[52.75066137]
(no final do período 1),,0.0,,x,[28098.37066137],28067.06,[31.31066137]
