Epoch,Loss
536,1.790094984244206e-06
537,1.5850501995373634e-06
538,9.845889508142136e-07
539,1.9358301415195456e-06
540,1.7036405779435881e-06
541,2.254952278235578e-06
542,4.9563514039618894e-06
543,5.610939297184814e-06
544,1.9326853362144902e-05
545,2.3572370992042124e-05
546,1.0955807738355361e-05
547,4.5142560338717885e-06
548,1.015213638311252e-05
549,1.2042662092426326e-05
550,1.993287924051401e-06
551,7.778492658871983e-07
552,8.057756986090681e-07
553,3.960397521041159e-07
554,1.4208479797162e-06
555,1.2709386965070735e-06
556,9.151488029601751e-07
557,7.077854888848378e-07
558,1.1498834737722063e-06
559,3.3013122902048053e-06
560,2.3919069462863263e-06
561,2.1609912437270395e-06
562,8.173459491445101e-07
563,8.59143426623632e-07
564,5.923610046920658e-07
565,1.0929928748737439e-06
566,1.0328218422728241e-06
567,1.226827180289547e-06
568,3.1278200367523823e-06
569,3.941985141864279e-06
570,2.2499309579870896e-06
571,2.1171622393012512e-06
572,1.63591789714701e-06
573,6.242771632969379e-07
574,1.0067878974950872e-06
575,1.5580762919853441e-06
576,1.1275428732915316e-06
577,1.973372945940355e-06
578,3.4384202081128024e-06
579,3.666109705591225e-06
580,4.324765995988855e-06
581,3.4728998343780404e-06
582,7.606477538502077e-06
583,1.0034346814791206e-05
584,1.0321014997316524e-05
585,5.147305273567326e-06
586,1.2011782928311732e-06
587,1.322070716014423e-06
588,1.0037499578174902e-06
589,1.5356821450041025e-06
590,8.290206210403994e-07
591,1.5935531791910762e-06
592,9.025267218021327e-07
593,2.2224514850677224e-06
594,1.55972213633504e-06
595,1.325211542280158e-06
596,3.5719224342756206e-06
597,1.6137524880832643e-06
598,2.2866856852488127e-06
599,3.3276953672611853e-06
600,2.53222697210731e-06
601,8.347177754330914e-06
602,9.328422493126709e-06
603,7.382233889074996e-06
604,5.767233233200386e-06
605,1.4011947314429563e-05
606,2.761209361779038e-05
607,6.431150723074097e-06
608,1.7633395827942877e-06
609,1.9024679431822733e-06
610,7.430983259837376e-07
611,6.617251528950874e-07
612,5.611173605757358e-07
613,4.255375927186833e-07
614,6.188853376443149e-07
615,1.2816917660529725e-06
616,6.884697540954221e-07
617,5.157425562174467e-07
618,4.563585775940737e-07
619,5.977584009997372e-07
620,1.3542729675464216e-06
621,4.933425771014299e-06
622,2.4989151370391482e-06
623,1.7791658137866762e-06
624,1.1760433835661388e-06
625,7.583187766613264e-07
626,1.0849086038433597e-06
627,7.708734983680188e-07
628,6.443414122259128e-07
629,5.703708438886679e-07
630,1.090518026103382e-06
631,7.051708053040784e-07
632,3.8984674688435916e-07
633,4.6995648972369963e-07
634,1.3174262676329818e-06
635,2.4189816940634046e-06
636,1.902704070744221e-06
637,6.473019880104403e-07
638,9.270324312637968e-07
639,8.564870768168475e-07
640,1.2241249578437419e-06
641,1.0861779173865216e-06
642,1.7583701037438004e-06
643,4.501096555031836e-06
644,3.8788966776337475e-06
645,1.0081134860229213e-06
646,5.338910682439746e-07
647,1.3680415804628865e-06
648,9.474210855842102e-07
649,7.279603551069158e-07
650,4.323781013226835e-06
651,3.0480839541269233e-06
652,4.63585593024618e-06
653,3.4885511013271753e-06
654,4.82355380881927e-06
655,5.677980425389251e-06
656,4.859304681303911e-06
657,4.660996637539938e-06
658,2.298493882335606e-06
659,1.203329702548217e-06
660,1.8394464404991595e-06
661,6.50124434287136e-07
662,2.095798208756605e-06
663,1.8085963802150218e-06
664,1.0164342256757664e-06
665,1.2742015087496839e-06
666,2.586409664218081e-06
667,1.2923231906825094e-06
668,2.797339220705908e-06
669,2.225429170721327e-06
670,1.5551513570244424e-06
671,1.8159578303311719e-06
672,1.3846263300365536e-06
673,4.021965196443489e-06
674,6.251244940358447e-06
675,3.83200040232623e-06
676,3.9108108467189595e-06
677,2.7998387395200552e-06
678,2.9199641176091973e-06
679,3.324597173559596e-06
680,5.080804839963093e-06
681,5.8275718402001075e-06
682,2.4966088858491275e-06
683,2.3472671273339074e-06
684,4.114026523893699e-06
685,6.864004717499483e-06
686,2.869049694709247e-06
687,1.2528834076874773e-06
688,1.3006369954382535e-06
689,1.5075617056936608e-06
690,1.291417561333219e-06
691,2.010393473028671e-06
692,5.029004910284129e-07
693,6.076065233173722e-07
694,4.893697678198805e-07
695,3.1047704851516755e-07
696,3.3352765171912324e-07
697,4.418321282173565e-07
698,5.405408387559874e-07
699,1.3333793731362675e-06
700,1.4164905906000058e-06
701,2.0941417915310012e-06
702,3.8352754927473143e-07
703,2.5932789071703155e-07
704,1.146028466791904e-06
705,1.9960962163168006e-06
706,7.1746248977433424e-06
707,2.6896264898823574e-05
708,1.526007690699771e-05
709,1.2606063137354795e-05
710,3.528241450112546e-06
711,6.443303846026538e-07
712,7.314868639696215e-07
713,9.485096370553947e-07
714,9.425937719242938e-07
715,4.136090581141616e-07
716,4.5775013290949573e-07
717,3.9753689407007187e-07
718,7.943101536511676e-07
719,4.822422283723427e-07
720,1.5035266187624075e-06
721,6.103637701926345e-07
722,6.66374319280294e-07
723,5.321693379300996e-07
724,5.173167778593779e-07
725,8.320046163134975e-07
726,1.0234903129457962e-06
727,1.8091427591571119e-06
728,7.816091738277464e-07
729,2.69376130290766e-07
730,2.8948889507773856e-07
731,4.761164973388077e-07
732,4.902801720163552e-07
733,2.965909686736268e-07
734,3.7910510286565113e-07
735,4.287949195713736e-07
736,1.9036581022646715e-07
737,2.1682528483779606e-07
738,6.666104468422418e-07
739,1.0310412790204282e-06
740,9.495441872786614e-07
741,2.3727704956399975e-06
742,3.7326637993828626e-06
743,2.6021925805252977e-06
744,2.427745357636013e-06
745,7.472314678125258e-07
746,6.377535441970394e-07
747,3.6056081853530486e-07
748,4.4672913190879626e-07
749,3.4568623163977463e-07
750,8.332333436555928e-07
751,2.4814812604745384e-06
752,3.312540457045543e-06
753,1.1090080079156905e-05
754,7.782908141962253e-06
755,1.733938461256912e-06
756,3.357386503921589e-06
757,4.174369678366929e-06
758,2.073666792057338e-06
759,8.8653354168855e-07
760,5.113368501952209e-07
761,4.2575001657496614e-07
762,7.945101856421388e-07
763,3.9411122543242527e-07
764,7.903210530457727e-07
765,1.211624748975737e-06
766,4.320269908930641e-06
767,5.522216270037461e-06
768,1.2866394172306173e-06
769,2.6624738893588074e-06
770,5.280760433379328e-06
771,4.532162165560294e-06
772,2.9047848784102825e-06
773,1.9526162304828176e-06
774,1.2413852346071508e-06
775,9.300119359068049e-07
776,1.0269576478094677e-06
777,6.983665912230208e-07
778,5.387909709497762e-07
779,7.462425628546043e-07
780,3.4536094517534366e-07
781,1.5224807157210307e-06
782,1.0143253348360304e-06
783,5.40331484444323e-07
784,3.44375791883067e-07
785,3.849660004107136e-07
786,3.679080293750303e-07
787,2.546430835081992e-07
788,1.879225010270602e-06
789,1.20153572424897e-06
790,4.050426014146069e-06
791,5.9280014284013305e-06
792,3.298373258076026e-06
793,1.4838507922831923e-05
794,1.1295446711301338e-05
795,2.3429463453794597e-06
796,5.18548404215835e-06
797,2.8270812890696106e-06
798,1.0677380259949132e-06
799,1.252959918929264e-06
800,8.318675668306241e-07
801,7.220317002065713e-07
802,1.0632822977640899e-06
803,1.6793086388133815e-06
804,6.464716761911404e-07
805,1.157546876129345e-06
806,1.6141857486218214e-06
807,1.4969035646572593e-06
808,5.76635784454993e-07
809,4.930570867145434e-07
810,1.9944451423725695e-07
811,4.371720194740192e-07
812,3.598775890623074e-07
813,4.315712658353732e-07
814,3.612149441778456e-07
815,4.915053182230622e-07
816,6.248918111850799e-07
817,9.410863412995241e-07
818,2.592383623323258e-07
819,4.090295533387689e-07
820,6.925958473402716e-07
821,5.386239081417443e-07
822,3.5495199313118064e-07
823,7.159499091358157e-07
824,4.599409066941007e-07
825,5.798920597044344e-07
826,9.651560048951069e-07
827,4.3092734358651796e-07
828,4.801588602276752e-07
829,1.0530546887821401e-06
830,2.3192137632577214e-06
831,1.5097621144377626e-06
832,3.8227140066737775e-06
833,9.767182746145409e-06
834,1.621616138436366e-05
835,6.7905748437624425e-06
836,1.2304770962145994e-06
837,1.012244752018887e-06
838,6.145430120341189e-07
839,8.837122891236504e-07
840,1.3070024351691245e-06
841,1.2607586086232914e-06
842,1.5129572830119287e-06
843,3.2662310900377634e-07
844,3.965716359743965e-07
845,7.503994652324764e-07
846,4.5700332407250244e-07
847,1.0775164582810248e-06
848,6.937888770153222e-07
849,2.9302216830728867e-07
850,3.199863556346827e-07
851,1.0501847782506957e-06
852,4.9262189349974506e-06
853,6.019516604283126e-06
854,4.416038791532628e-06
855,1.6204671737796161e-06
856,9.592457672624732e-07
857,1.1360544931449112e-06
858,4.920054834656185e-07
859,7.527202114943066e-07
860,3.141866500300239e-07
861,4.904261459159898e-07
862,3.149463054796797e-07
863,2.2550160849732492e-07
864,2.959388609724556e-07
865,2.062809443259539e-07
866,3.7490656268346356e-07
867,4.6365684625016e-07
868,3.7195323443484085e-07
869,2.2528301713009569e-07
870,2.5330700736958534e-07
871,9.11478707621427e-07
872,1.6726896774343913e-06
873,2.111017465722398e-06
874,1.331353541900171e-05
875,1.1497108062030748e-05
876,2.8298902634560363e-06
877,5.597537438006839e-06
878,6.519331236631842e-06
879,4.967042059433879e-06
880,3.3747551242413465e-06
881,6.961107828828972e-06
882,1.778925070539117e-05
883,5.692321792594157e-06
884,2.198146830778569e-06
885,9.098815780816949e-07
886,5.547835826291703e-07
887,8.356157081834681e-07
888,4.230785179970553e-06
889,3.7959575820423197e-06
890,3.2185541840590304e-06
891,8.401619311371178e-07
892,4.6792095531600353e-07
893,8.636220627522562e-07
894,6.842562356723647e-07
895,4.682676433276356e-07
896,4.411413954130694e-07
897,2.9301102699719195e-07
898,2.905038627432077e-07
899,1.8843533666768053e-07
900,2.050518617124908e-07
901,2.228720745733881e-07
902,1.6416741743796592e-07
903,4.3247712255833903e-07
904,2.6231813876620436e-07
905,4.5638759615940216e-07
906,5.961587135061563e-07
907,2.1715404727729037e-06
908,4.338038706919178e-06
909,2.917470737884287e-06
910,4.512925897870446e-06
911,5.386676548368996e-06
912,3.5759699130721856e-06
913,1.0833348369487794e-06
914,6.678366730739071e-07
915,8.954764894042455e-07
916,5.0405577667334e-07
917,1.1648671716102399e-06
918,3.3764079034881433e-06
919,4.625223937182454e-06
920,7.944481694721617e-06
921,8.327187060785946e-06
922,1.6293065527861472e-06
923,2.5876267955027288e-06
924,1.8881609094023588e-06
925,2.9604555038531544e-06
926,3.7454803987202467e-06
927,1.6914731304495945e-06
928,1.4901802387612406e-06
929,6.898772539898346e-07
930,2.4558912059546856e-07
931,3.8099602761576534e-07
932,2.2694354129271233e-07
933,2.1134927408184012e-07
934,9.980260529118823e-07
935,6.42308009446424e-07
936,6.657495532635949e-07
937,3.681993234749825e-07
938,6.256860842768219e-07
939,1.0175788247579476e-06
940,1.1073860832766513e-06
941,4.6607775061602297e-07
942,6.808064085817023e-07
943,1.0465861350894556e-06
944,7.464079772034893e-07
945,3.775047616727534e-07
946,2.0528362654204102e-07
947,4.3575036556831037e-07
948,3.6311524809207185e-07
949,7.229323273350019e-07
950,4.2074651673829067e-07
951,5.377025900088483e-07
952,4.982567247679981e-07
953,8.017260597625864e-07
954,4.706827780864842e-07
955,1.9644960502773756e-07
956,3.4973601259480347e-07
957,4.7229033839357726e-07
958,5.658372174366377e-06
959,2.3165846414485713e-06
960,1.8130466514776344e-06
961,1.365892148896819e-05
962,1.897908077808097e-05
963,5.445927854452748e-06
964,1.2116861398681067e-05
965,1.4595029824704397e-05
966,4.02623390982626e-06
967,1.7266908116653212e-06
968,1.940378979270463e-06
969,1.430323209206108e-06
970,9.921236596710514e-07
971,5.807082743558567e-07
972,7.263702741511224e-07
973,4.87210854771547e-07
974,1.2646397635762696e-06
975,1.212912366099772e-06
976,3.760758318094304e-07
977,1.7865724544208206e-07
978,2.5048075258382596e-07
979,1.7499920090813248e-07
980,2.0127157540628104e-07
981,3.3001961696754734e-07
982,2.9039441074019123e-07
983,5.121536332808319e-07
984,2.572071480244631e-07
985,1.6376914402371767e-07
986,3.3779195973693277e-07
987,3.252291094213433e-07
988,2.8594934065040434e-07
989,2.0205808937134861e-07
990,3.1150207746577507e-07
991,3.9130893014771573e-07
992,2.4295894718306954e-07
993,3.5841927115143335e-07
994,4.89917226786929e-07
995,2.3658652992253337e-07
996,5.189256171433954e-07
997,2.197388539570966e-06
998,1.2754042018059408e-06
999,1.0959447536151856e-06
1000,6.976239319556043e-07
1001,5.82522602599056e-07
1002,3.811413535004249e-06
1003,3.8015525660739513e-06
1004,1.222113610310771e-06
1005,1.2161658560216893e-06
1006,1.1532240478118183e-06
1007,4.91694891024963e-07
1008,4.1872209521898185e-07
1009,5.899774464523944e-07
1010,5.316338729244308e-07
1011,5.895738013350638e-07
1012,1.1098121603936306e-06
1013,4.925240659758856e-07
1014,4.44221768702846e-07
1015,3.8892659404154983e-07
1016,5.383111556511722e-07
1017,8.902689501155692e-07
1018,1.72508066498267e-06
1019,4.510528015089221e-06
1020,5.952851552137872e-06
1021,5.687584689439973e-06
1022,1.2755396710417699e-05
1023,7.653073225810658e-06
1024,2.344332642678637e-06
1025,3.5976128742731817e-07
1026,2.2542548094861559e-07
1027,3.6182660778649733e-07
1028,3.1519394383394683e-07
1029,4.063473397764028e-07
1030,6.716209668411466e-07
1031,1.207349441756378e-06
1032,3.0435035114351194e-07
1033,3.404291533115611e-07
1034,3.6416670923244965e-07
1035,4.223197436203918e-07
1036,3.471500917839876e-07
1037,5.098054884911107e-07
1038,6.089338739911909e-07
1039,5.091130788059672e-07
1040,4.922809466734179e-07
1041,8.35202058624418e-07
1042,5.708124604097975e-07
1043,1.0494761681911768e-06
1044,4.6474059445245075e-07
1045,3.936624750622286e-07
1046,3.0422845043176494e-07
1047,6.003061230330786e-07
1048,2.158118832085165e-06
1049,7.492021723010112e-07
1050,1.224119159815018e-06
