Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 1),,0.0,,x,[215.34626508],215.0,[0.34626508]
Venda por percentual de diferença (2),,1009.8045400147245,,9.804540014724466,[215.34626508],215.2,[0.14626508]
Compra (3),215.6,0.0,4.6836945269699655,,,,
(no final do período 4),,0.0,,x,[215.34626508],215.6,[-0.25373492]
(no final do período 0),,0.0,,x,[215.96634614],215.6,[0.36634614]
Venda (1),,1012.6147567309065,,12.614756730906493,[215.96634614],216.2,[-0.23365386]
Compra (2),215.9,0.0,4.6902026712872,,,,
(no final do período 3),,0.0,,x,[215.96634614],215.7,[0.26634614]
Venda (4),,1013.5527972651639,,13.552797265163917,[215.96634614],216.1,[-0.13365386]
Compra (0),215.9,0.0,4.694547463016044,,,,
Venda por percentual de diferença (1),,1014.4917067577671,,14.491706757767133,[216.32028403],216.1,[0.22028403]
Compra (2),216.3,0.0,4.6902066886628155,,,,
(no final do período 3),,0.0,,x,[216.32028403],216.1,[0.22028403]
(no final do período 4),,0.0,,x,[216.32028403],215.7,[0.62028403]
(no final do período 0),,0.0,,x,[216.18937153],215.8,[0.38937153]
(no final do período 1),,0.0,,x,[216.18937153],215.9,[0.28937153]
(no final do período 2),,0.0,,x,[216.18937153],215.9,[0.28937153]
(no final do período 3),,0.0,,x,[216.18937153],215.7,[0.48937153]
Venda por prejuizo (4),,1010.2705207379705,,10.270520737970514,[216.18937153],215.4,[0.78937153]
Compra (0),215.4,0.0,4.6902066886628155,,,,
(no final do período 1),,0.0,,x,[215.78089843],215.4,[0.38089843]
Venda por percentual de diferença (2),,1011.208562075703,,11.208562075702957,[215.78089843],215.6,[0.18089843]
Compra (3),215.9,0.0,4.683689495487276,,,,
Venda por prejuizo (4),,1007.4616104793131,,7.461610479313094,[215.78089843],215.1,[0.68089843]
Compra (0),215.2,0.0,4.681513059848109,,,,
Venda por percentual de diferença (1),,1008.8660643972676,,8.866064397267564,[215.58312615],215.5,[0.08312615]
Compra (2),215.6,0.0,4.679341671601427,,,,
(no final do período 3),,0.0,,x,[215.58312615],215.6,[-0.01687385]
Venda (4),,1009.3339985644277,,9.333998564427702,[215.58312615],215.7,[-0.11687385]
Compra (0),215.8,0.0,4.677173301966764,,,,
(no final do período 1),,0.0,,x,[216.10050899],215.6,[0.50050899]
(no final do período 2),,0.0,,x,[216.10050899],215.5,[0.60050899]
Venda por prejuizo (3),,1006.059977253051,,6.059977253050988,[216.10050899],215.1,[1.00050899]
Compra (4),215.2,0.0,4.674999894298565,,,,
(no final do período 0),,0.0,,x,[215.41132981],214.7,[0.71132981]
Venda por prejuizo (1),,998.5799774221733,,-1.4200225778266713,[215.41132981],213.6,[1.81132981]
Compra (2),213.4,0.0,4.679381337498469,,,,
Venda por percentual de diferença (3),,999.9837918234228,,-0.01620817657715179,[215.41132981],213.7,[1.71132981]
Compra (4),213.8,0.0,4.677192665217132,,,,
(no final do período 0),,0.0,,x,[214.19336059],213.8,[0.39336059]
Venda por percentual de diferença (1),,1000.4515110899446,,0.45151108994457445,[214.19336059],213.9,[0.29336059]
Compra (2),213.7,0.0,4.681570009779806,,,,
Venda por percentual de diferença (3),,1001.3878250919006,,1.387825091900595,[214.19336059],213.9,[0.29336059]
Compra (4),214.2,0.0,4.675013189037818,,,,
(no final do período 0),,0.0,,x,[214.42369545],214.1,[0.32369545]
(no final do período 1),,0.0,,x,[214.42369545],214.2,[0.22369545]
(no final do período 2),,0.0,,x,[214.42369545],214.0,[0.42369545]
(no final do período 3),,0.0,,x,[214.42369545],213.9,[0.52369545]
(no final do período 4),,0.0,,x,[214.42369545],213.9,[0.52369545]
(no final do período 0),,0.0,,x,[214.19508189],213.7,[0.49508189]
(no final do período 1),,0.0,,x,[214.19508189],214.0,[0.19508189]
(no final do período 2),,0.0,,x,[214.19508189],214.2,[-0.00491811]
Venda (3),,1002.3228277297083,,2.3228277297082514,[214.19508189],214.4,[-0.20491811]
Compra (4),214.5,0.0,4.6728336957095955,,,,
Venda por percentual de diferença (0),,1020.0795957734048,,20.079595773404776,[220.24845124],218.3,[1.94845124]
Compra (1),219.0,0.0,4.657897697595455,,,,
(no final do período 2),,0.0,,x,[220.24845124],219.0,[1.24845124]
(no final do período 3),,0.0,,x,[220.24845124],218.4,[1.84845124]
Venda por prejuizo (4),,1014.0243287665306,,14.02432876653063,[220.24845124],217.7,[2.54845124]
Compra (0),218.0,0.0,4.651487746635461,,,,
Venda por percentual de diferença (1),,1014.9546263158576,,14.954626315857581,[218.44269571],218.2,[0.24269571]
Compra (2),217.7,0.0,4.6621709982354504,,,,
(no final do período 3),,0.0,,x,[218.44269571],217.6,[0.84269571]
(no final do período 4),,0.0,,x,[218.44269571],217.6,[0.84269571]
(no final do período 0),,0.0,,x,[217.92702535],217.4,[0.52702535]
(no final do período 1),,0.0,,x,[217.92702535],217.3,[0.62702535]
(no final do período 2),,0.0,,x,[217.92702535],217.7,[0.22702535]
Venda (3),,1016.3532776153282,,16.35327761532824,[217.92702535],218.0,[-0.07297465]
Compra (4),219.6,0.0,4.628202539231914,,,,
Venda por prejuizo (0),,1012.6507155839429,,12.650715583942883,[219.81329076],218.8,[1.01329076]
Compra (1),218.9,0.0,4.626088239305358,,,,
(no final do período 2),,0.0,,x,[219.81329076],218.9,[0.91329076]
(no final do período 3),,0.0,,x,[219.81329076],218.7,[1.11329076]
(no final do período 4),,0.0,,x,[219.81329076],218.5,[1.31329076]
Venda por percentual de diferença (0),,1014.501150879665,,14.501150879665033,[219.79677299],219.3,[0.49677299]
Compra (1),219.6,0.0,4.6197684466287114,,,,
(no final do período 2),,0.0,,x,[219.79677299],219.2,[0.59677299]
Venda por prejuizo (3),,1010.3433592776992,,10.343359277699165,[219.79677299],218.7,[1.09677299]
Compra (4),218.6,0.0,4.621881789925431,,,,
Venda por percentual de diferença (0),,1011.2677356356844,,11.267735635684403,[219.16910316],218.8,[0.36910316]
Compra (1),219.0,0.0,4.617660893313627,,,,
(no final do período 2),,0.0,,x,[219.16910316],218.9,[0.26910316]
(no final do período 3),,0.0,,x,[219.16910316],218.9,[0.26910316]
Venda por prejuizo (4),,1007.5736069210334,,7.573606921033388,[219.16910316],218.2,[0.96910316]
Compra (0),218.3,0.0,4.615545611182013,,,,
Venda por percentual de diferença (1),,1008.958270604388,,8.958270604387963,[218.63762807],218.6,[0.03762807]
Compra (2),219.1,0.0,4.60501264538744,,,,
Venda (3),,1009.8792731334656,,9.879273133465631,[218.63762807],219.3,[-0.66237193]
Compra (4),219.1,0.0,4.609216216948725,,,,
(no final do período 0),,0.0,,x,[219.43839229],218.9,[0.53839229]
Venda por percentual de diferença (1),,1011.2620379985502,,11.262037998550227,[219.43839229],219.4,[0.03839229]
Compra (2),219.7,0.0,4.602922339547338,,,,
Venda (3),,1012.1826224664597,,12.182622466459748,[219.43839229],219.9,[-0.46160771]
Compra (4),220.9,0.0,4.582085208087188,,,,
(no final do período 0),,0.0,,x,[221.33449405],220.9,[0.43449405]
Venda por prejuizo (1),,1008.9751628207987,,8.975162820798687,[221.33449405],220.2,[1.13449405]
Compra (2),219.8,0.0,4.590423852687892,,,,
(no final do período 3),,0.0,,x,[221.33449405],219.8,[1.53449405]
(no final do período 4),,0.0,,x,[221.33449405],219.7,[1.63449405]
(no final do período 0),,0.0,,x,[220.16544846],219.6,[0.56544846]
(no final do período 1),,0.0,,x,[220.16544846],219.4,[0.76544846]
(no final do período 2),,0.0,,x,[220.16544846],219.5,[0.66544846]
(no final do período 3),,0.0,,x,[220.16544846],219.7,[0.46544846]
(no final do período 4),,0.0,,x,[220.16544846],219.4,[0.76544846]
(no final do período 0),,0.0,,x,[219.7162351],219.3,[0.4162351]
(no final do período 1),,0.0,,x,[219.7162351],219.2,[0.5162351]
(no final do período 2),,0.0,,x,[219.7162351],219.4,[0.3162351]
Venda por prejuizo (3),,1004.8437813533797,,4.843781353379654,[219.7162351],218.9,[0.8162351]
Compra (4),218.8,0.0,4.592521852620565,,,,
Venda por percentual de diferença (0),,1006.6807900944277,,6.680790094427721,[219.55379804],219.2,[0.35379804]
Compra (1),219.2,0.0,4.592521852620565,,,,
Venda por percentual de diferença (2),,1007.599294464952,,7.599294464951981,[219.55379804],219.4,[0.15379804]
Compra (3),219.3,0.0,4.594616025831974,,,,
(no final do período 4),,0.0,,x,[219.55379804],219.2,[0.35379804]
(no final do período 0),,0.0,,x,[219.37540071],218.7,[0.67540071]
(no final do período 1),,0.0,,x,[219.37540071],218.8,[0.57540071]
(no final do período 2),,0.0,,x,[219.37540071],219.0,[0.37540071]
Venda por prejuizo (3),,1000.707370426204,,0.7073704262039655,[219.37540071],217.8,[1.57540071]
Compra (4),218.3,0.0,4.584092397737993,,,,
Venda por percentual de diferença (0),,1001.6241889057515,,1.6241889057514527,[218.88165946],218.5,[0.38165946]
Compra (1),218.4,0.0,4.58619134114355,,,,
(no final do período 2),,0.0,,x,[218.88165946],218.3,[0.58165946]
(no final do período 3),,0.0,,x,[218.88165946],218.1,[0.78165946]
Venda por prejuizo (4),,997.9552358328365,,-2.044764167163521,[218.88165946],217.6,[1.28165946]
Compra (0),216.2,0.0,4.615889157413675,,,,
Venda por percentual de diferença (1),,999.801591495802,,-0.1984085041980279,[217.58698889],216.6,[0.98698889]
Compra (2),216.8,0.0,4.611630957083957,,,,
(no final do período 3),,0.0,,x,[217.58698889],216.6,[0.98698889]
(no final do período 4),,0.0,,x,[217.58698889],216.5,[1.08698889]
(no final do período 0),,0.0,,x,[216.86368866],216.3,[0.56368866]
(no final do período 1),,0.0,,x,[216.86368866],216.7,[0.16368866]
(no final do período 2),,0.0,,x,[216.86368866],216.8,[0.06368866]
(no final do período 3),,0.0,,x,[216.86368866],216.6,[0.26368866]
(no final do período 4),,0.0,,x,[216.86368866],216.6,[0.26368866]
Venda por prejuizo (0),,996.573449825843,,-3.4265501741570006,[216.73313166],216.1,[0.63313166]
Compra (1),213.6,0.0,4.665606038510501,,,,
Venda por percentual de diferença (2),,998.9062528450983,,-1.0937471549017346,[216.73313166],214.1,[2.63313166]
Compra (3),213.9,0.0,4.669968456498823,,,,
Venda por percentual de diferença (4),,1000.7742402276978,,0.77424022769776,[216.73313166],214.3,[2.43313166]
Compra (0),214.4,0.0,4.667790299569486,,,,
Venda (1),,1004.0416934373964,,4.041693437396361,[214.87929129],215.1,[-0.22070871]
Compra (2),214.7,0.0,4.676486695097329,,,,
(no final do período 3),,0.0,,x,[214.87929129],214.6,[0.27929129]
(no final do período 4),,0.0,,x,[214.87929129],214.6,[0.27929129]
(no final do período 0),,0.0,,x,[214.97560956],214.6,[0.37560956]
(no final do período 1),,0.0,,x,[214.97560956],214.4,[0.57560956]
(no final do período 2),,0.0,,x,[214.97560956],214.7,[0.27560956]
Venda por prejuizo (3),,1000.3005040813186,,0.3005040813186497,[214.97560956],213.9,[1.07560956]
Compra (4),213.9,0.0,4.676486695097329,,,,
(no final do período 0),,0.0,,x,[214.39493398],213.9,[0.49493398]
Venda por percentual de diferença (1),,1002.1710987593576,,2.171098759357619,[214.39493398],214.3,[0.09493398]
Compra (2),214.4,0.0,4.674305497944765,,,,
Venda (3),,1002.6385293091521,,2.6385293091520907,[214.39493398],214.5,[-0.10506602]
Compra (4),214.2,0.0,4.68085214430043,,,,
Venda por percentual de diferença (0),,1004.5108701668722,,4.510870166872223,[214.98490931],214.6,[0.38490931]
Compra (1),214.9,0.0,4.6743176834196,,,,
(no final do período 2),,0.0,,x,[214.98490931],214.6,[0.38490931]
(no final do período 3),,0.0,,x,[214.98490931],214.5,[0.48490931]
(no final do período 4),,0.0,,x,[214.98490931],214.7,[0.28490931]
(no final do período 0),,0.0,,x,[215.20554504],214.8,[0.40554504]
(no final do período 1),,0.0,,x,[215.20554504],214.7,[0.50554504]
(no final do período 2),,0.0,,x,[215.20554504],214.8,[0.40554504]
Venda por percentual de diferença (3),,1004.9783019352141,,4.978301935214063,[215.20554504],215.0,[0.20554504]
Compra (4),215.2,0.0,4.669973522003783,,,,
Venda por percentual de diferença (0),,1005.4452992874145,,5.445299287414514,[215.6395558],215.3,[0.3395558]
Compra (1),215.4,0.0,4.667805474871933,,,,
(no final do período 2),,0.0,,x,[215.6395558],215.3,[0.3395558]
(no final do período 3),,0.0,,x,[215.6395558],215.3,[0.3395558]
(no final do período 4),,0.0,,x,[215.6395558],215.3,[0.3395558]
(no final do período 0),,0.0,,x,[215.48584048],215.1,[0.38584048]
(no final do período 1),,0.0,,x,[215.48584048],215.1,[0.38584048]
Venda (2),,1005.9120798349016,,5.912079834901647,[215.48584048],215.5,[-0.01415952]
Compra (3),215.4,0.0,4.669972515482366,,,,
(no final do período 4),,0.0,,x,[215.48584048],215.4,[0.08584048]
(no final do período 0),,0.0,,x,[215.68498608],215.3,[0.38498608]
Venda por percentual de diferença (1),,1006.3790770864498,,6.379077086449797,[215.68498608],215.5,[0.18498608]
Compra (2),215.8,0.0,4.663480431355189,,,,
Venda por prejuizo (3),,1002.18194469823,,2.1819446982300406,[215.68498608],214.9,[0.78498608]
Compra (4),214.7,0.0,4.667824614337355,,,,
Venda por percentual de diferença (0),,1004.5158570053987,,4.515857005398743,[215.5460659],215.2,[0.3460659]
Compra (1),214.9,0.0,4.674340888810604,,,,
Venda por percentual de diferença (2),,1004.9832910942798,,4.983291094279821,[215.5460659],215.0,[0.5460659]
Compra (3),214.9,0.0,4.676516012537365,,,,
Venda por percentual de diferença (4),,1006.3862458980409,,6.386245898040897,[215.5460659],215.2,[0.3460659]
Compra (0),215.3,0.0,4.674343919637905,,,,
(no final do período 1),,0.0,,x,[215.63077704],215.3,[0.33077704]
(no final do período 2),,0.0,,x,[215.63077704],215.1,[0.53077704]
(no final do período 3),,0.0,,x,[215.63077704],214.9,[0.73077704]
(no final do período 4),,0.0,,x,[215.63077704],215.3,[0.33077704]
Venda por percentual de diferença (0),,1007.7885490739322,,7.788549073932245,[215.99237966],215.6,[0.39237966]
Compra (1),215.7,0.0,4.672176861724304,,,,
(no final do período 2),,0.0,,x,[215.99237966],215.5,[0.49237966]
(no final do período 3),,0.0,,x,[215.99237966],215.5,[0.49237966]
(no final do período 4),,0.0,,x,[215.99237966],215.5,[0.49237966]
(no final do período 0),,0.0,,x,[215.71066852],215.3,[0.41066852]
(no final do período 1),,0.0,,x,[215.71066852],215.4,[0.31066852]
(no final do período 2),,0.0,,x,[215.71066852],215.1,[0.61066852]
Venda por prejuizo (3),,1004.5180252707253,,4.518025270725275,[215.71066852],215.0,[0.71066852]
Compra (4),214.9,0.0,4.67435097845847,,,,
Venda por percentual de diferença (0),,1004.9854603685711,,4.985460368571125,[215.36030935],215.0,[0.36030935]
Compra (1),215.2,0.0,4.670006786099308,,,,
Venda por prejuizo (2),,997.5134495108122,,-2.4865504891878345,[215.36030935],213.6,[1.76030935]
Compra (3),213.7,0.0,4.667821476419337,,,,
Venda por percentual de diferença (4),,998.9137959537381,,-1.0862040462618552,[215.36030935],214.0,[1.36030935]
Compra (0),213.9,0.0,4.670003721148846,,,,
(no final do período 1),,0.0,,x,[214.31163076],213.5,[0.81163076]
(no final do período 2),,0.0,,x,[214.31163076],213.7,[0.61163076]
(no final do período 3),,0.0,,x,[214.31163076],213.9,[0.41163076]
Venda por percentual de diferença (4),,999.380796325853,,-0.619203674147002,[214.31163076],214.0,[0.31163076]
Compra (0),214.0,0.0,4.670003721148846,,,,
Venda (1),,1002.1827985585423,,2.182798558542345,[214.41227704],214.6,[-0.18772296]
Compra (2),214.8,0.0,4.6656554867716125,,,,
(no final do período 3),,0.0,,x,[214.41227704],214.6,[-0.18772296]
Venda por prejuizo (4),,998.4502741691251,,-1.549725830874877,[214.41227704],214.0,[0.41227704]
Compra (0),213.7,0.0,4.67220530729586,,,,
Venda por percentual de diferença (1),,999.3847152305844,,-0.6152847694155525,[214.2953995],213.9,[0.3953995]
Compra (2),213.7,0.0,4.6765779842329644,,,,
Venda por percentual de diferença (3),,999.8523730290078,,-0.14762697099217803,[214.2953995],213.8,[0.4953995]
Compra (4),214.0,0.0,4.67220735060284,,,,
(no final do período 0),,0.0,,x,[214.21589237],213.6,[0.61589237]
(no final do período 1),,0.0,,x,[214.21589237],213.5,[0.71589237]
(no final do período 2),,0.0,,x,[214.21589237],213.4,[0.81589237]
(no final do período 3),,0.0,,x,[214.21589237],213.4,[0.81589237]
(no final do período 4),,0.0,,x,[214.21589237],213.8,[0.41589237]
(no final do período 0),,0.0,,x,[214.09129154],213.7,[0.39129154]
(no final do período 1),,0.0,,x,[214.09129154],213.8,[0.29129154]
(no final do período 2),,0.0,,x,[214.09129154],214.0,[0.09129154]
(no final do período 3),,0.0,,x,[214.09129154],213.7,[0.39129154]
(no final do período 4),,0.0,,x,[214.09129154],213.8,[0.29129154]
(no final do período 0),,0.0,,x,[213.99084475],213.5,[0.49084475]
Venda por prejuizo (1),,996.5818278835859,,-3.418172116414098,[213.99084475],213.3,[0.69084475]
Compra (2),213.4,0.0,4.670017937598809,,,,
(no final do período 3),,0.0,,x,[213.99084475],213.2,[0.79084475]
Venda por percentual de diferença (4),,997.0488296773457,,-2.9511703226543204,[213.99084475],213.5,[0.49084475]
Compra (0),213.3,0.0,4.674396763606871,,,,
(no final do período 1),,0.0,,x,[213.76698521],213.1,[0.66698521]
(no final do período 2),,0.0,,x,[213.76698521],212.9,[0.86698521]
(no final do período 3),,0.0,,x,[213.76698521],213.3,[0.46698521]
Venda por percentual de diferença (4),,997.983709030067,,-2.0162909699330385,[213.76698521],213.5,[0.26698521]
Compra (0),213.3,0.0,4.678779695405845,,,,
Venda por percentual de diferença (1),,999.3873429386886,,-0.6126570613114382,[213.77976239],213.6,[0.17976239]
Compra (2),213.3,0.0,4.685360257565347,,,,
Venda por percentual de diferença (3),,1000.3244149902016,,0.32441499020160336,[213.77976239],213.5,[0.27976239]
Compra (4),213.3,0.0,4.689753469246139,,,,
Venda por percentual de diferença (0),,1000.7933903371262,,0.7933903371261977,[213.74714501],213.4,[0.34714501]
Compra (1),213.3,0.0,4.69195213472633,,,,
(no final do período 2),,0.0,,x,[213.74714501],213.1,[0.64714501]
(no final do período 3),,0.0,,x,[213.74714501],213.1,[0.64714501]
Venda por percentual de diferença (4),,1001.7317807640715,,1.731780764071459,[213.74714501],213.5,[0.24714501]
Compra (0),213.7,0.0,4.687560976902534,,,,
(no final do período 1),,0.0,,x,[214.10409798],213.4,[0.70409798]
(no final do período 2),,0.0,,x,[214.10409798],213.6,[0.50409798]
(no final do período 3),,0.0,,x,[214.10409798],213.5,[0.60409798]
Venda por prejuizo (4),,998.4504880802398,,-1.5495119197602207,[214.10409798],213.0,[1.10409798]
Compra (0),212.4,0.0,4.7008026745774,,,,
Venda por prejuizo (1),,993.2796051382046,,-6.720394861795398,[213.21626492],211.3,[1.91626492]
Compra (2),211.8,0.0,4.689705406695961,,,,
Venda por percentual de diferença (3),,996.0934283822222,,-3.906571617777786,[213.21626492],212.4,[0.81626492]
Compra (4),212.2,0.0,4.694125487192377,,,,
(no final do período 0),,0.0,,x,[212.58065735],212.0,[0.58065735]
(no final do período 1),,0.0,,x,[212.58065735],211.7,[0.88065735]
Venda por percentual de diferença (2),,996.5628409309417,,-3.437159069058339,[212.58065735],212.3,[0.28065735]
Compra (3),212.2,0.0,4.696337610419141,,,,
(no final do período 4),,0.0,,x,[212.58065735],212.0,[0.58065735]
(no final do período 0),,0.0,,x,[212.44085981],212.1,[0.34085981]
(no final do período 1),,0.0,,x,[212.44085981],212.2,[0.24085981]
Venda por percentual de diferença (2),,997.0324746919837,,-2.96752530801632,[212.44085981],212.3,[0.14085981]
Compra (3),212.2,0.0,4.698550776116794,,,,
(no final do período 4),,0.0,,x,[212.44085981],212.0,[0.44085981]
Venda por prejuizo (0),,993.2736340710902,,-6.726365928909786,[212.19026109],211.4,[0.79026109]
Compra (1),211.2,0.0,4.70300016132145,,,,
(no final do período 2),,0.0,,x,[212.19026109],210.9,[1.29026109]
(no final do período 3),,0.0,,x,[212.19026109],211.0,[1.19026109]
(no final do período 4),,0.0,,x,[212.19026109],211.1,[1.09026109]
Venda por percentual de diferença (0),,993.7439340872224,,-6.256065912777558,[211.70755665],211.3,[0.40755665]
Compra (1),211.5,0.0,4.698552879845024,,,,
Venda por percentual de diferença (2),,994.6836446631914,,-5.316355336808556,[211.70755665],211.7,[0.00755665]
Compra (3),211.7,0.0,4.698552879845024,,,,
(no final do período 4),,0.0,,x,[211.70755665],211.4,[0.30755665]
(no final do período 0),,0.0,,x,[212.05643566],211.7,[0.35643566]
Venda (1),,996.5630658151296,,-3.436934184870438,[212.05643566],212.1,[-0.04356434]
Compra (2),212.1,0.0,4.698552879845024,,,,
(no final do período 3),,0.0,,x,[212.05643566],211.8,[0.25643566]
(no final do período 4),,0.0,,x,[212.05643566],212.0,[0.05643566]
Venda por percentual de diferença (0),,997.032921103114,,-2.9670788968860506,[212.6003128],212.2,[0.4003128]
Compra (1),212.3,0.0,4.696339713156448,,,,
Venda por percentual de diferença (2),,997.9721890457452,,-2.0278109542548464,[212.6003128],212.5,[0.1003128]
Compra (3),212.8,0.0,4.689718933485644,,,,
(no final do período 4),,0.0,,x,[212.6003128],212.6,[0.0003128]
(no final do período 0),,0.0,,x,[213.207898],212.8,[0.407898]
(no final do período 1),,0.0,,x,[213.207898],212.6,[0.607898]
(no final do período 2),,0.0,,x,[213.207898],212.6,[0.607898]
Venda por percentual de diferença (3),,998.4411609390937,,-1.5588390609062799,[213.207898],212.9,[0.307898]
Compra (4),212.7,0.0,4.694128636290991,,,,
(no final do período 0),,0.0,,x,[212.91784241],212.5,[0.41784241]
(no final do período 1),,0.0,,x,[212.91784241],212.6,[0.31784241]
