Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (1),,997.3014260190358,,-2.69857398096417,27566.957963354933,27551.47,15.487963354931708
Compra (2),27579.18,0.0,0.03616138790272357,,,,
Venda (3),,998.1899113198058,,-1.8100886801942124,27566.957963354933,27603.75,-36.79203664506713
Compra (4),27572.43,0.0,0.03620246424851947,,,,
(no final do período 0),,0.0,,x,27609.83908410277,27552.89,56.94908410276912
Venda por percentual de diferença (1),,999.2691067790541,,-0.730893220945859,27609.83908410277,27602.24,7.599084102766938
Compra (2),27622.0,0.0,0.03617656602632156,,,,
(no final do período 3),,0.0,,x,27609.83908410277,27570.02,39.8190841027681
(no final do período 4),,0.0,,x,27609.83908410277,27568.23,41.609084102768975
Venda por prejuizo (0),,995.8109888325981,,-4.189011167401873,27593.381543153202,27526.41,66.97154315320222
Compra (1),27487.25,0.0,0.03622810535184852,,,,
(no final do período 2),,0.0,,x,27593.381543153202,27420.0,173.38154315320207
(no final do período 3),,0.0,,x,27593.381543153202,27448.72,144.6615431532009
Venda por prejuizo (4),,991.0310526124754,,-8.968947387524622,27593.381543153202,27355.31,238.07154315320076
Compra (0),27405.01,0.0,0.036162404341851195,,,,
(no final do período 1),,0.0,,x,27473.875554289105,27386.94,86.93555428910622
Venda por percentual de diferença (2),,991.8888248434641,,-8.111175156535865,27473.875554289105,27428.73,45.14555428910535
Compra (3),27459.56,0.0,0.03612180329340543,,,,
(no final do período 4),,0.0,,x,27473.875554289105,27431.57,42.3055542891052
(no final do período 0),,0.0,,x,27470.738050994936,27404.22,66.51805099493504
(no final do período 1),,0.0,,x,27470.738050994936,27409.58,61.158050994934456
Venda por percentual de diferença (2),,992.0658216796018,,-7.934178320398246,27470.738050994936,27464.46,6.278050994937075
Compra (3),27538.53,0.0,0.036024646982958125,,,,
(no final do período 4),,0.0,,x,27470.738050994936,27524.06,-53.32194900506511
Venda por percentual de diferença (0),,992.7319174023168,,-7.268082597683247,27606.034333144995,27557.02,49.01433314499445
Compra (1),27530.37,0.0,0.03605951962877058,,,,
Venda por percentual de diferença (2),,992.935293093023,,-7.064706906976994,27606.034333144995,27536.01,70.02433314499649
Compra (3),27539.51,0.0,0.036054936819610195,,,,
Venda por percentual de diferença (4),,994.3259320061555,,-5.67406799384446,27606.034333144995,27578.08,27.954333144993143
Compra (0),27559.25,0.0,0.03607957154153889,,,,
(no final do período 1),,0.0,,x,27618.123940614263,27533.25,84.87394061426312
Venda (2),,996.7854763981422,,-3.2145236018577634,27618.123940614263,27627.42,-9.296059385735134
Compra (3),27778.31,0.0,0.03588358962075598,,,,
(no final do período 4),,0.0,,x,27618.123940614263,27761.18,-143.05605938573717
Venda por prejuizo (0),,991.012883335851,,-8.98711666414897,27786.16426381054,27617.44,168.72426381054174
Compra (1),27618.1,0.0,0.03588273209727864,,,,
Venda por percentual de diferença (2),,992.8751971316999,,-7.124802868300094,27786.16426381054,27670.0,116.16426381054043
Compra (3),27699.07,0.0,0.03584507339530533,,,,
Venda por percentual de diferença (4),,993.1673344798718,,-6.8326655201282165,27786.16426381054,27707.22,78.94426381053927
Compra (0),27648.98,0.0,0.03592057770231928,,,,
Venda (1),,995.8983760025791,,-4.101623997420916,27712.9778817618,27725.01,-12.032118238199473
Compra (2),27728.63,0.0,0.03591588823546562,,,,
(no final do período 3),,0.0,,x,27712.9778817618,27725.72,-12.742118238202238
(no final do período 4),,0.0,,x,27712.9778817618,27686.59,26.38788176179878
(no final do período 0),,0.0,,x,27751.294513114866,27705.19,46.104513114867586
(no final do período 1),,0.0,,x,27751.294513114866,27697.47,53.82451311486511
Venda (2),,996.9090490975251,,-3.0909509024749013,27751.294513114866,27756.77,-5.47548688513416
Compra (3),27752.75,0.0,0.035921090670204756,,,,
Venda (4),,997.6677025324797,,-2.332297467520334,27751.294513114866,27773.87,-22.575486885132705
Compra (0),27787.65,0.0,0.03590327726642878,,,,
(no final do período 1),,0.0,,x,27849.17074164481,27778.83,70.3407416448099
(no final do período 2),,0.0,,x,27849.17074164481,27778.57,70.60074164481193
(no final do período 3),,0.0,,x,27849.17074164481,27739.88,109.29074164481062
(no final do período 4),,0.0,,x,27849.17074164481,27744.84,104.3307416448115
Venda por percentual de diferença (0),,997.8120337070907,,-2.187966292909323,27851.37367896637,27791.67,59.703678966372536
Compra (1),27811.78,0.0,0.03587731650786432,,,,
(no final do período 2),,0.0,,x,27851.37367896637,27759.58,91.79367896636904
Venda por prejuizo (3),,994.6020901991321,,-5.397909800867865,27851.37367896637,27722.31,129.06367896636948
Compra (4),27711.78,0.0,0.03589094927136157,,,,
Venda por percentual de diferença (0),,995.3335477452824,,-4.666452254717569,27778.99792281522,27732.16,46.83792281521892
Compra (1),27702.36,0.0,0.03592955790572653,,,,
(no final do período 2),,0.0,,x,27778.99792281522,27681.28,97.71792281521994
(no final do período 3),,0.0,,x,27778.99792281522,27693.42,85.57792281522052
(no final do período 4),,0.0,,x,27778.99792281522,27677.67,101.32792281522052
(no final do período 0),,0.0,,x,27719.288088017718,27689.22,30.068088017716946
Venda por percentual de diferença (1),,995.5038538497555,,-4.496146150244499,27719.288088017718,27707.1,12.188088017719565
Compra (2),27671.95,0.0,0.03597519704429054,,,,
(no final do período 3),,0.0,,x,27719.288088017718,27651.73,67.55808801771855
(no final do período 4),,0.0,,x,27719.288088017718,27658.59,60.698088017717964
(no final do período 0),,0.0,,x,27714.78609324271,27668.75,46.036093242710194
Venda por percentual de diferença (1),,995.9567815805432,,-4.043218419456821,27714.78609324271,27684.54,30.24609324270932
Compra (2),27692.91,0.0,0.03596432377747746,,,,
Venda por percentual de diferença (3),,996.2114089928879,,-3.7885910071121316,27714.78609324271,27699.99,14.796093242708594
Compra (4),27676.34,0.0,0.035995056029550436,,,,
Venda por percentual de diferença (0),,996.5767588115879,,-3.4232411884121348,27724.140580088213,27686.49,37.65058008821143
Compra (1),27641.31,0.0,0.03605389031169608,,,,
Venda por percentual de diferença (2),,996.8720401732406,,-3.1279598267593656,27724.140580088213,27649.5,74.64058008821303
Compra (3),27626.85,0.0,0.03608344925944292,,,,
Venda por percentual de diferença (4),,998.029236390991,,-1.9707636090090546,27724.140580088213,27658.92,65.22058008821477
Compra (0),27660.75,0.0,0.03608106202438441,,,,
(no final do período 1),,0.0,,x,27686.80186381735,27609.5,77.30186381734893
(no final do período 2),,0.0,,x,27686.80186381735,27595.02,91.7818638173485
(no final do período 3),,0.0,,x,27686.80186381735,27591.55,95.25186381734966
(no final do período 4),,0.0,,x,27686.80186381735,27607.98,78.82186381734937
(no final do período 0),,0.0,,x,27637.38384750533,27604.4,32.98384750532932
(no final do período 1),,0.0,,x,27637.38384750533,27607.16,30.223847505330923
(no final do período 2),,0.0,,x,27637.38384750533,27633.32,4.0638475053310685
(no final do período 3),,0.0,,x,27637.38384750533,27649.63,-12.246152494670241
Venda (4),,998.572256374458,,-1.427743625542007,27637.38384750533,27675.8,-38.416152494668495
Compra (0),27686.14,0.0,0.036067586755483355,,,,
(no final do período 1),,0.0,,x,27749.000504982076,27675.2,73.80050498207493
(no final do período 2),,0.0,,x,27749.000504982076,27684.68,64.32050498207536
(no final do período 3),,0.0,,x,27749.000504982076,27677.76,71.24050498207725
(no final do período 4),,0.0,,x,27749.000504982076,27668.99,80.01050498207405
Venda por percentual de diferença (0),,998.9628683390199,,-1.0371316609800942,27734.923291147505,27696.97,37.95329114750348
Compra (1),27736.98,0.0,0.036015560033537175,,,,
(no final do período 2),,0.0,,x,27734.923291147505,27713.39,21.533291147505224
(no final do período 3),,0.0,,x,27734.923291147505,27725.56,9.363291147503332
Venda (4),,999.9406907939306,,-0.05930920606942891,27734.923291147505,27764.13,-29.206708852496376
Compra (0),27725.68,0.0,0.036065506447233414,,,,
(no final do período 1),,0.0,,x,27774.328734313574,27699.75,74.57873431357439
(no final do período 2),,0.0,,x,27774.328734313574,27704.99,69.33873431357279
(no final do período 3),,0.0,,x,27774.328734313574,27696.93,77.3987343135741
(no final do período 4),,0.0,,x,27774.328734313574,27724.35,49.97873431357584
Venda por percentual de diferença (0),,1004.4752069195412,,4.475206919541165,27956.9399779416,27851.41,105.52997794160183
Compra (1),28013.37,0.0,0.03585699281876979,,,,
(no final do período 2),,0.0,,x,27956.9399779416,27951.68,5.259977941601392
(no final do período 3),,0.0,,x,27956.9399779416,27992.76,-35.82002205839672
Venda (4),,1004.6749303695416,,4.674930369541585,27956.9399779416,28018.94,-62.00002205839701
Compra (0),28061.86,0.0,0.03580215033392446,,,,
Venda por prejuizo (1),,1001.385786818364,,1.385786818363954,28185.406903528412,27969.99,215.41690352841033
Compra (2),27960.61,0.0,0.03581416095065036,,,,
Venda por prejuizo (3),,995.1659414860645,,-4.834058513935474,28185.406903528412,27786.94,398.46690352841324
Compra (4),27669.63,0.0,0.035966001044685614,,,,
Venda por prejuizo (0),,992.0415749753125,,-7.958425024687472,27770.421958166466,27582.76,187.66195816646723
Compra (1),27555.0,0.0,0.036002234620769825,,,,
(no final do período 2),,0.0,,x,27770.421958166466,27487.78,282.6419581664668
Venda por prejuizo (3),,989.0379085409018,,-10.962091459098247,27770.421958166466,27471.57,298.8519581664659
Compra (4),27414.35,0.0,0.036077379494348825,,,,
Venda por percentual de diferença (0),,990.2024863509794,,-9.79751364902063,27514.18906365463,27446.63,67.55906365462943
Compra (1),27437.54,0.0,0.03608933185522388,,,,
Venda por percentual de diferença (2),,991.139365405941,,-8.860634594058979,27514.18906365463,27463.5,50.689063654630445
Compra (3),27531.45,0.0,0.0360002602625703,,,,
(no final do período 4),,0.0,,x,27514.18906365463,27483.43,30.759063654630154
(no final do período 0),,0.0,,x,27545.531316082655,27477.48,68.05131608265583
Venda por prejuizo (1),,987.4752589164166,,-12.524741083583422,27545.531316082655,27429.67,115.86131608265714
Compra (2),27523.88,0.0,0.03587703691908323,,,,
(no final do período 3),,0.0,,x,27545.531316082655,27495.08,50.45131608265365
(no final do período 4),,0.0,,x,27545.531316082655,27504.91,40.62131608265554
(no final do período 0),,0.0,,x,27556.24420578121,27518.76,37.48420578121295
(no final do período 1),,0.0,,x,27556.24420578121,27454.01,102.23420578121295
(no final do período 2),,0.0,,x,27556.24420578121,27471.28,84.96420578121251
(no final do período 3),,0.0,,x,27556.24420578121,27465.57,90.67420578121164
