Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (0),,1008.3968199310609,,8.396819931060918,[215.59751354],215.2,[0.39751354]
Compra (1),214.9,0.0,4.692400278878831,,,,
(no final do período 2),,0.0,,x,[215.59751354],214.9,[0.69751354]
(no final do período 3),,0.0,,x,[215.59751354],214.8,[0.79751354]
(no final do período 4),,0.0,,x,[215.59751354],214.9,[0.69751354]
Venda por percentual de diferença (0),,1008.8660599589488,,8.866059958948767,[215.3182843],215.0,[0.3182843]
Compra (1),215.0,0.0,4.692400278878831,,,,
(no final do período 2),,0.0,,x,[215.3182843],214.9,[0.4182843]
Venda por percentual de diferença (3),,1009.3352999868366,,9.335299986836617,[215.3182843],215.1,[0.2182843]
Compra (4),215.1,0.0,4.692400278878831,,,,
(no final do período 0),,0.0,,x,[215.4573702],215.0,[0.4573702]
(no final do período 1),,0.0,,x,[215.4573702],215.0,[0.4573702]
(no final do período 2),,0.0,,x,[215.4573702],214.9,[0.5573702]
(no final do período 3),,0.0,,x,[215.4573702],214.6,[0.8573702]
(no final do período 4),,0.0,,x,[215.4573702],215.0,[0.4573702]
(no final do período 0),,0.0,,x,[215.40699786],215.0,[0.40699786]
(no final do período 1),,0.0,,x,[215.40699786],215.0,[0.40699786]
Venda por percentual de diferença (2),,1009.8045400147245,,9.804540014724466,[215.40699786],215.2,[0.20699786]
Compra (3),215.6,0.0,4.6836945269699655,,,,
(no final do período 4),,0.0,,x,[215.40699786],215.6,[-0.19300214]
(no final do período 0),,0.0,,x,[216.06718001],215.6,[0.46718001]
Venda (1),,1012.6147567309065,,12.614756730906493,[216.06718001],216.2,[-0.13281999]
Compra (2),215.9,0.0,4.6902026712872,,,,
(no final do período 3),,0.0,,x,[216.06718001],215.7,[0.36718001]
Venda (4),,1013.5527972651639,,13.552797265163917,[216.06718001],216.1,[-0.03281999]
Compra (0),215.9,0.0,4.694547463016044,,,,
Venda por percentual de diferença (1),,1014.4917067577671,,14.491706757767133,[216.39260936],216.1,[0.29260936]
Compra (2),216.3,0.0,4.6902066886628155,,,,
(no final do período 3),,0.0,,x,[216.39260936],216.1,[0.29260936]
(no final do período 4),,0.0,,x,[216.39260936],215.7,[0.69260936]
(no final do período 0),,0.0,,x,[216.30060056],215.8,[0.50060056]
(no final do período 1),,0.0,,x,[216.30060056],215.9,[0.40060056]
(no final do período 2),,0.0,,x,[216.30060056],215.9,[0.40060056]
(no final do período 3),,0.0,,x,[216.30060056],215.7,[0.60060056]
Venda por prejuizo (4),,1010.2705207379705,,10.270520737970514,[216.30060056],215.4,[0.90060056]
Compra (0),215.4,0.0,4.6902066886628155,,,,
(no final do período 1),,0.0,,x,[215.83538965],215.4,[0.43538965]
Venda por percentual de diferença (2),,1011.208562075703,,11.208562075702957,[215.83538965],215.6,[0.23538965]
Compra (3),215.9,0.0,4.683689495487276,,,,
Venda por prejuizo (4),,1007.4616104793131,,7.461610479313094,[215.83538965],215.1,[0.73538965]
Compra (0),215.2,0.0,4.681513059848109,,,,
Venda por percentual de diferença (1),,1008.8660643972676,,8.866064397267564,[215.64681308],215.5,[0.14681308]
Compra (2),215.6,0.0,4.679341671601427,,,,
(no final do período 3),,0.0,,x,[215.64681308],215.6,[0.04681308]
Venda (4),,1009.3339985644277,,9.333998564427702,[215.64681308],215.7,[-0.05318692]
Compra (0),215.8,0.0,4.677173301966764,,,,
(no final do período 1),,0.0,,x,[216.15162635],215.6,[0.55162635]
(no final do período 2),,0.0,,x,[216.15162635],215.5,[0.65162635]
Venda por prejuizo (3),,1006.059977253051,,6.059977253050988,[216.15162635],215.1,[1.05162635]
Compra (4),215.2,0.0,4.674999894298565,,,,
(no final do período 0),,0.0,,x,[215.48456755],214.7,[0.78456755]
Venda por prejuizo (1),,998.5799774221733,,-1.4200225778266713,[215.48456755],213.6,[1.88456755]
Compra (2),213.4,0.0,4.679381337498469,,,,
Venda por percentual de diferença (3),,999.9837918234228,,-0.01620817657715179,[215.48456755],213.7,[1.78456755]
Compra (4),213.8,0.0,4.677192665217132,,,,
(no final do período 0),,0.0,,x,[214.24740735],213.8,[0.44740735]
Venda por percentual de diferença (1),,1000.4515110899446,,0.45151108994457445,[214.24740735],213.9,[0.34740735]
Compra (2),213.7,0.0,4.681570009779806,,,,
Venda por percentual de diferença (3),,1001.3878250919006,,1.387825091900595,[214.24740735],213.9,[0.34740735]
Compra (4),214.2,0.0,4.675013189037818,,,,
(no final do período 0),,0.0,,x,[214.47249435],214.1,[0.37249435]
(no final do período 1),,0.0,,x,[214.47249435],214.2,[0.27249435]
(no final do período 2),,0.0,,x,[214.47249435],214.0,[0.47249435]
(no final do período 3),,0.0,,x,[214.47249435],213.9,[0.57249435]
(no final do período 4),,0.0,,x,[214.47249435],213.9,[0.57249435]
(no final do período 0),,0.0,,x,[214.29749594],213.7,[0.59749594]
(no final do período 1),,0.0,,x,[214.29749594],214.0,[0.29749594]
(no final do período 2),,0.0,,x,[214.29749594],214.2,[0.09749594]
Venda (3),,1002.3228277297083,,2.3228277297082514,[214.29749594],214.4,[-0.10250406]
Compra (4),214.5,0.0,4.6728336957095955,,,,
Venda por percentual de diferença (0),,1020.0795957734048,,20.079595773404776,[221.01287365],218.3,[2.71287365]
Compra (1),219.0,0.0,4.657897697595455,,,,
(no final do período 2),,0.0,,x,[221.01287365],219.0,[2.01287365]
(no final do período 3),,0.0,,x,[221.01287365],218.4,[2.61287365]
Venda por prejuizo (4),,1014.0243287665306,,14.02432876653063,[221.01287365],217.7,[3.31287365]
Compra (0),218.0,0.0,4.651487746635461,,,,
Venda por percentual de diferença (1),,1014.9546263158576,,14.954626315857581,[218.49627027],218.2,[0.29627027]
Compra (2),217.7,0.0,4.6621709982354504,,,,
(no final do período 3),,0.0,,x,[218.49627027],217.6,[0.89627027]
(no final do período 4),,0.0,,x,[218.49627027],217.6,[0.89627027]
(no final do período 0),,0.0,,x,[217.99659682],217.4,[0.59659682]
(no final do período 1),,0.0,,x,[217.99659682],217.3,[0.69659682]
(no final do período 2),,0.0,,x,[217.99659682],217.7,[0.29659682]
Venda (3),,1016.3532776153282,,16.35327761532824,[217.99659682],218.0,[-0.00340318]
Compra (4),219.6,0.0,4.628202539231914,,,,
Venda por prejuizo (0),,1012.6507155839429,,12.650715583942883,[219.98434501],218.8,[1.18434501]
Compra (1),218.9,0.0,4.626088239305358,,,,
(no final do período 2),,0.0,,x,[219.98434501],218.9,[1.08434501]
(no final do período 3),,0.0,,x,[219.98434501],218.7,[1.28434501]
(no final do período 4),,0.0,,x,[219.98434501],218.5,[1.48434501]
Venda por percentual de diferença (0),,1014.501150879665,,14.501150879665033,[219.96990137],219.3,[0.66990137]
Compra (1),219.6,0.0,4.6197684466287114,,,,
(no final do período 2),,0.0,,x,[219.96990137],219.2,[0.76990137]
Venda por prejuizo (3),,1010.3433592776992,,10.343359277699165,[219.96990137],218.7,[1.26990137]
Compra (4),218.6,0.0,4.621881789925431,,,,
Venda por percentual de diferença (0),,1011.2677356356844,,11.267735635684403,[219.29065484],218.8,[0.49065484]
Compra (1),219.0,0.0,4.617660893313627,,,,
(no final do período 2),,0.0,,x,[219.29065484],218.9,[0.39065484]
(no final do período 3),,0.0,,x,[219.29065484],218.9,[0.39065484]
Venda por prejuizo (4),,1007.5736069210334,,7.573606921033388,[219.29065484],218.2,[1.09065484]
Compra (0),218.3,0.0,4.615545611182013,,,,
Venda por percentual de diferença (1),,1008.958270604388,,8.958270604387963,[218.74049032],218.6,[0.14049032]
Compra (2),219.1,0.0,4.60501264538744,,,,
Venda (3),,1009.8792731334656,,9.879273133465631,[218.74049032],219.3,[-0.55950968]
Compra (4),219.1,0.0,4.609216216948725,,,,
(no final do período 0),,0.0,,x,[219.60071617],218.9,[0.70071617]
Venda por percentual de diferença (1),,1011.2620379985502,,11.262037998550227,[219.60071617],219.4,[0.20071617]
Compra (2),219.7,0.0,4.602922339547338,,,,
Venda (3),,1012.1826224664597,,12.182622466459748,[219.60071617],219.9,[-0.29928383]
Compra (4),220.9,0.0,4.582085208087188,,,,
(no final do período 0),,0.0,,x,[221.51364985],220.9,[0.61364985]
Venda por prejuizo (1),,1008.9751628207987,,8.975162820798687,[221.51364985],220.2,[1.31364985]
Compra (2),219.8,0.0,4.590423852687892,,,,
(no final do período 3),,0.0,,x,[221.51364985],219.8,[1.71364985]
(no final do período 4),,0.0,,x,[221.51364985],219.7,[1.81364985]
(no final do período 0),,0.0,,x,[220.31500775],219.6,[0.71500775]
(no final do período 1),,0.0,,x,[220.31500775],219.4,[0.91500775]
(no final do período 2),,0.0,,x,[220.31500775],219.5,[0.81500775]
(no final do período 3),,0.0,,x,[220.31500775],219.7,[0.61500775]
(no final do período 4),,0.0,,x,[220.31500775],219.4,[0.91500775]
(no final do período 0),,0.0,,x,[219.83511305],219.3,[0.53511305]
(no final do período 1),,0.0,,x,[219.83511305],219.2,[0.63511305]
(no final do período 2),,0.0,,x,[219.83511305],219.4,[0.43511305]
Venda por prejuizo (3),,1004.8437813533797,,4.843781353379654,[219.83511305],218.9,[0.93511305]
Compra (4),218.8,0.0,4.592521852620565,,,,
Venda por percentual de diferença (0),,1006.6807900944277,,6.680790094427721,[219.6914887],219.2,[0.4914887]
Compra (1),219.2,0.0,4.592521852620565,,,,
Venda por percentual de diferença (2),,1007.599294464952,,7.599294464951981,[219.6914887],219.4,[0.2914887]
Compra (3),219.3,0.0,4.594616025831974,,,,
(no final do período 4),,0.0,,x,[219.6914887],219.2,[0.4914887]
(no final do período 0),,0.0,,x,[219.49177646],218.7,[0.79177646]
(no final do período 1),,0.0,,x,[219.49177646],218.8,[0.69177646]
(no final do período 2),,0.0,,x,[219.49177646],219.0,[0.49177646]
Venda por prejuizo (3),,1000.707370426204,,0.7073704262039655,[219.49177646],217.8,[1.69177646]
Compra (4),218.3,0.0,4.584092397737993,,,,
Venda por percentual de diferença (0),,1001.6241889057515,,1.6241889057514527,[218.98533387],218.5,[0.48533387]
Compra (1),218.4,0.0,4.58619134114355,,,,
(no final do período 2),,0.0,,x,[218.98533387],218.3,[0.68533387]
(no final do período 3),,0.0,,x,[218.98533387],218.1,[0.88533387]
Venda por prejuizo (4),,997.9552358328365,,-2.044764167163521,[218.98533387],217.6,[1.38533387]
Compra (0),216.2,0.0,4.615889157413675,,,,
Venda por percentual de diferença (1),,999.801591495802,,-0.1984085041980279,[217.80681923],216.6,[1.20681923]
Compra (2),216.8,0.0,4.611630957083957,,,,
(no final do período 3),,0.0,,x,[217.80681923],216.6,[1.20681923]
(no final do período 4),,0.0,,x,[217.80681923],216.5,[1.30681923]
(no final do período 0),,0.0,,x,[216.95908149],216.3,[0.65908149]
(no final do período 1),,0.0,,x,[216.95908149],216.7,[0.25908149]
(no final do período 2),,0.0,,x,[216.95908149],216.8,[0.15908149]
(no final do período 3),,0.0,,x,[216.95908149],216.6,[0.35908149]
(no final do período 4),,0.0,,x,[216.95908149],216.6,[0.35908149]
Venda por prejuizo (0),,996.573449825843,,-3.4265501741570006,[216.798862],216.1,[0.698862]
Compra (1),213.6,0.0,4.665606038510501,,,,
Venda por percentual de diferença (2),,998.9062528450983,,-1.0937471549017346,[216.798862],214.1,[2.698862]
Compra (3),213.9,0.0,4.669968456498823,,,,
Venda por percentual de diferença (4),,1000.7742402276978,,0.77424022769776,[216.798862],214.3,[2.498862]
Compra (0),214.4,0.0,4.667790299569486,,,,
Venda (1),,1004.0416934373964,,4.041693437396361,[214.99054669],215.1,[-0.10945331]
Compra (2),214.7,0.0,4.676486695097329,,,,
(no final do período 3),,0.0,,x,[214.99054669],214.6,[0.39054669]
(no final do período 4),,0.0,,x,[214.99054669],214.6,[0.39054669]
(no final do período 0),,0.0,,x,[215.05574024],214.6,[0.45574024]
(no final do período 1),,0.0,,x,[215.05574024],214.4,[0.65574024]
(no final do período 2),,0.0,,x,[215.05574024],214.7,[0.35574024]
Venda por prejuizo (3),,1000.3005040813186,,0.3005040813186497,[215.05574024],213.9,[1.15574024]
Compra (4),213.9,0.0,4.676486695097329,,,,
(no final do período 0),,0.0,,x,[214.45120796],213.9,[0.55120796]
Venda por percentual de diferença (1),,1002.1710987593576,,2.171098759357619,[214.45120796],214.3,[0.15120796]
Compra (2),214.4,0.0,4.674305497944765,,,,
Venda (3),,1002.6385293091521,,2.6385293091520907,[214.45120796],214.5,[-0.04879204]
Compra (4),214.2,0.0,4.68085214430043,,,,
Venda por percentual de diferença (0),,1004.5108701668722,,4.510870166872223,[215.07195149],214.6,[0.47195149]
Compra (1),214.9,0.0,4.6743176834196,,,,
(no final do período 2),,0.0,,x,[215.07195149],214.6,[0.47195149]
(no final do período 3),,0.0,,x,[215.07195149],214.5,[0.57195149]
(no final do período 4),,0.0,,x,[215.07195149],214.7,[0.37195149]
(no final do período 0),,0.0,,x,[215.24720281],214.8,[0.44720281]
(no final do período 1),,0.0,,x,[215.24720281],214.7,[0.54720281]
(no final do período 2),,0.0,,x,[215.24720281],214.8,[0.44720281]
Venda por percentual de diferença (3),,1004.9783019352141,,4.978301935214063,[215.24720281],215.0,[0.24720281]
Compra (4),215.2,0.0,4.669973522003783,,,,
Venda por percentual de diferença (0),,1005.4452992874145,,5.445299287414514,[215.69650688],215.3,[0.39650688]
Compra (1),215.4,0.0,4.667805474871933,,,,
(no final do período 2),,0.0,,x,[215.69650688],215.3,[0.39650688]
(no final do período 3),,0.0,,x,[215.69650688],215.3,[0.39650688]
(no final do período 4),,0.0,,x,[215.69650688],215.3,[0.39650688]
(no final do período 0),,0.0,,x,[215.55334415],215.1,[0.45334415]
(no final do período 1),,0.0,,x,[215.55334415],215.1,[0.45334415]
Venda por percentual de diferença (2),,1005.9120798349016,,5.912079834901647,[215.55334415],215.5,[0.05334415]
Compra (3),215.4,0.0,4.669972515482366,,,,
(no final do período 4),,0.0,,x,[215.55334415],215.4,[0.15334415]
(no final do período 0),,0.0,,x,[215.75581561],215.3,[0.45581561]
Venda por percentual de diferença (1),,1006.3790770864498,,6.379077086449797,[215.75581561],215.5,[0.25581561]
Compra (2),215.8,0.0,4.663480431355189,,,,
Venda por prejuizo (3),,1002.18194469823,,2.1819446982300406,[215.75581561],214.9,[0.85581561]
Compra (4),214.7,0.0,4.667824614337355,,,,
Venda por percentual de diferença (0),,1004.5158570053987,,4.515857005398743,[215.61270544],215.2,[0.41270544]
Compra (1),214.9,0.0,4.674340888810604,,,,
Venda por percentual de diferença (2),,1004.9832910942798,,4.983291094279821,[215.61270544],215.0,[0.61270544]
Compra (3),214.9,0.0,4.676516012537365,,,,
Venda por percentual de diferença (4),,1006.3862458980409,,6.386245898040897,[215.61270544],215.2,[0.41270544]
Compra (0),215.3,0.0,4.674343919637905,,,,
(no final do período 1),,0.0,,x,[215.71189588],215.3,[0.41189588]
(no final do período 2),,0.0,,x,[215.71189588],215.1,[0.61189588]
(no final do período 3),,0.0,,x,[215.71189588],214.9,[0.81189588]
(no final do período 4),,0.0,,x,[215.71189588],215.3,[0.41189588]
Venda por percentual de diferença (0),,1007.7885490739322,,7.788549073932245,[216.09284882],215.6,[0.49284882]
Compra (1),215.7,0.0,4.672176861724304,,,,
(no final do período 2),,0.0,,x,[216.09284882],215.5,[0.59284882]
(no final do período 3),,0.0,,x,[216.09284882],215.5,[0.59284882]
(no final do período 4),,0.0,,x,[216.09284882],215.5,[0.59284882]
(no final do período 0),,0.0,,x,[215.81171459],215.3,[0.51171459]
(no final do período 1),,0.0,,x,[215.81171459],215.4,[0.41171459]
(no final do período 2),,0.0,,x,[215.81171459],215.1,[0.71171459]
Venda por prejuizo (3),,1004.5180252707253,,4.518025270725275,[215.81171459],215.0,[0.81171459]
Compra (4),214.9,0.0,4.67435097845847,,,,
Venda por percentual de diferença (0),,1004.9854603685711,,4.985460368571125,[215.44008633],215.0,[0.44008633]
Compra (1),215.2,0.0,4.670006786099308,,,,
Venda por prejuizo (2),,997.5134495108122,,-2.4865504891878345,[215.44008633],213.6,[1.84008633]
Compra (3),213.7,0.0,4.667821476419337,,,,
Venda por percentual de diferença (4),,998.9137959537381,,-1.0862040462618552,[215.44008633],214.0,[1.44008633]
Compra (0),213.9,0.0,4.670003721148846,,,,
(no final do período 1),,0.0,,x,[214.37546135],213.5,[0.87546135]
(no final do período 2),,0.0,,x,[214.37546135],213.7,[0.67546135]
(no final do período 3),,0.0,,x,[214.37546135],213.9,[0.47546135]
Venda por percentual de diferença (4),,999.380796325853,,-0.619203674147002,[214.37546135],214.0,[0.37546135]
Compra (0),214.0,0.0,4.670003721148846,,,,
Venda (1),,1002.1827985585423,,2.182798558542345,[214.43475011],214.6,[-0.16524989]
Compra (2),214.8,0.0,4.6656554867716125,,,,
(no final do período 3),,0.0,,x,[214.43475011],214.6,[-0.16524989]
Venda por prejuizo (4),,998.4502741691251,,-1.549725830874877,[214.43475011],214.0,[0.43475011]
Compra (0),213.7,0.0,4.67220530729586,,,,
Venda por percentual de diferença (1),,999.3847152305844,,-0.6152847694155525,[214.35041673],213.9,[0.45041673]
Compra (2),213.7,0.0,4.6765779842329644,,,,
Venda por percentual de diferença (3),,999.8523730290078,,-0.14762697099217803,[214.35041673],213.8,[0.55041673]
Compra (4),214.0,0.0,4.67220735060284,,,,
(no final do período 0),,0.0,,x,[214.24291438],213.6,[0.64291438]
(no final do período 1),,0.0,,x,[214.24291438],213.5,[0.74291438]
(no final do período 2),,0.0,,x,[214.24291438],213.4,[0.84291438]
(no final do período 3),,0.0,,x,[214.24291438],213.4,[0.84291438]
(no final do período 4),,0.0,,x,[214.24291438],213.8,[0.44291438]
(no final do período 0),,0.0,,x,[214.14868097],213.7,[0.44868097]
(no final do período 1),,0.0,,x,[214.14868097],213.8,[0.34868097]
(no final do período 2),,0.0,,x,[214.14868097],214.0,[0.14868097]
(no final do período 3),,0.0,,x,[214.14868097],213.7,[0.44868097]
(no final do período 4),,0.0,,x,[214.14868097],213.8,[0.34868097]
(no final do período 0),,0.0,,x,[214.02605805],213.5,[0.52605805]
Venda por prejuizo (1),,996.5818278835859,,-3.418172116414098,[214.02605805],213.3,[0.72605805]
Compra (2),213.4,0.0,4.670017937598809,,,,
(no final do período 3),,0.0,,x,[214.02605805],213.2,[0.82605805]
Venda por percentual de diferença (4),,997.0488296773457,,-2.9511703226543204,[214.02605805],213.5,[0.52605805]
Compra (0),213.3,0.0,4.674396763606871,,,,
(no final do período 1),,0.0,,x,[213.8370266],213.1,[0.7370266]
(no final do período 2),,0.0,,x,[213.8370266],212.9,[0.9370266]
(no final do período 3),,0.0,,x,[213.8370266],213.3,[0.5370266]
Venda por percentual de diferença (4),,997.983709030067,,-2.0162909699330385,[213.8370266],213.5,[0.3370266]
Compra (0),213.3,0.0,4.678779695405845,,,,
Venda por percentual de diferença (1),,999.3873429386886,,-0.6126570613114382,[213.84250707],213.6,[0.24250707]
Compra (2),213.3,0.0,4.685360257565347,,,,
Venda por percentual de diferença (3),,1000.3244149902016,,0.32441499020160336,[213.84250707],213.5,[0.34250707]
Compra (4),213.3,0.0,4.689753469246139,,,,
Venda por percentual de diferença (0),,1000.7933903371262,,0.7933903371261977,[213.8046255],213.4,[0.4046255]
Compra (1),213.3,0.0,4.69195213472633,,,,
(no final do período 2),,0.0,,x,[213.8046255],213.1,[0.7046255]
(no final do período 3),,0.0,,x,[213.8046255],213.1,[0.7046255]
Venda por percentual de diferença (4),,1001.7317807640715,,1.731780764071459,[213.8046255],213.5,[0.3046255]
Compra (0),213.7,0.0,4.687560976902534,,,,
(no final do período 1),,0.0,,x,[214.18202763],213.4,[0.78202763]
(no final do período 2),,0.0,,x,[214.18202763],213.6,[0.58202763]
(no final do período 3),,0.0,,x,[214.18202763],213.5,[0.68202763]
Venda por prejuizo (4),,998.4504880802398,,-1.5495119197602207,[214.18202763],213.0,[1.18202763]
Compra (0),212.4,0.0,4.7008026745774,,,,
Venda por prejuizo (1),,993.2796051382046,,-6.720394861795398,[213.30245014],211.3,[2.00245014]
Compra (2),211.8,0.0,4.689705406695961,,,,
Venda por percentual de diferença (3),,996.0934283822222,,-3.906571617777786,[213.30245014],212.4,[0.90245014]
Compra (4),212.2,0.0,4.694125487192377,,,,
(no final do período 0),,0.0,,x,[212.58901289],212.0,[0.58901289]
(no final do período 1),,0.0,,x,[212.58901289],211.7,[0.88901289]
Venda por percentual de diferença (2),,996.5628409309417,,-3.437159069058339,[212.58901289],212.3,[0.28901289]
Compra (3),212.2,0.0,4.696337610419141,,,,
(no final do período 4),,0.0,,x,[212.58901289],212.0,[0.58901289]
(no final do período 0),,0.0,,x,[212.50240178],212.1,[0.40240178]
(no final do período 1),,0.0,,x,[212.50240178],212.2,[0.30240178]
Venda por percentual de diferença (2),,997.0324746919837,,-2.96752530801632,[212.50240178],212.3,[0.20240178]
Compra (3),212.2,0.0,4.698550776116794,,,,
(no final do período 4),,0.0,,x,[212.50240178],212.0,[0.50240178]
Venda por prejuizo (0),,993.2736340710902,,-6.726365928909786,[212.20104418],211.4,[0.80104418]
Compra (1),211.2,0.0,4.70300016132145,,,,
(no final do período 2),,0.0,,x,[212.20104418],210.9,[1.30104418]
(no final do período 3),,0.0,,x,[212.20104418],211.0,[1.20104418]
(no final do período 4),,0.0,,x,[212.20104418],211.1,[1.10104418]
Venda por percentual de diferença (0),,993.7439340872224,,-6.256065912777558,[211.70705399],211.3,[0.40705399]
Compra (1),211.5,0.0,4.698552879845024,,,,
Venda por percentual de diferença (2),,994.6836446631914,,-5.316355336808556,[211.70705399],211.7,[0.00705399]
Compra (3),211.7,0.0,4.698552879845024,,,,
(no final do período 4),,0.0,,x,[211.70705399],211.4,[0.30705399]
(no final do período 0),,0.0,,x,[212.0741283],211.7,[0.3741283]
Venda (1),,996.5630658151296,,-3.436934184870438,[212.0741283],212.1,[-0.0258717]
Compra (2),212.1,0.0,4.698552879845024,,,,
(no final do período 3),,0.0,,x,[212.0741283],211.8,[0.2741283]
(no final do período 4),,0.0,,x,[212.0741283],212.0,[0.0741283]
Venda por percentual de diferença (0),,997.032921103114,,-2.9670788968860506,[212.63111371],212.2,[0.43111371]
Compra (1),212.3,0.0,4.696339713156448,,,,
Venda por percentual de diferença (2),,997.9721890457452,,-2.0278109542548464,[212.63111371],212.5,[0.13111371]
Compra (3),212.8,0.0,4.689718933485644,,,,
(no final do período 4),,0.0,,x,[212.63111371],212.6,[0.03111371]
(no final do período 0),,0.0,,x,[213.20408316],212.8,[0.40408316]
(no final do período 1),,0.0,,x,[213.20408316],212.6,[0.60408316]
(no final do período 2),,0.0,,x,[213.20408316],212.6,[0.60408316]
Venda por percentual de diferença (3),,998.4411609390937,,-1.5588390609062799,[213.20408316],212.9,[0.30408316]
Compra (4),212.7,0.0,4.694128636290991,,,,
(no final do período 0),,0.0,,x,[212.94821342],212.5,[0.44821342]
(no final do período 1),,0.0,,x,[212.94821342],212.6,[0.34821342]
