Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 4),,0.0,,x,[16.31184435],16.34,[-0.02815565]
Venda por percentual de diferença (0),,998.3673244076256,,-1.6326755923744258,[16.45306961],16.42,[0.03306961]
Compra (1),16.57,0.0,60.25149815374928,,,,
Venda por prejuizo (2),,995.3547494999381,,-4.645250500061934,[16.45306961],16.52,[-0.06693039]
Compra (3),16.48,0.0,60.397739654122454,,,,
Venda (4),,997.1666816895618,,-2.8333183104382442,[16.45306961],16.51,[-0.05693039]
Compra (0),16.49,0.0,60.470993431750266,,,,
Venda por percentual de diferença (1),,998.376101558197,,-1.6238984418030213,[16.53371334],16.51,[0.02371334]
Compra (2),16.5,0.0,60.50764251867861,,,,
(no final do período 3),,0.0,,x,[16.53371334],16.46,[0.07371334]
Venda por prejuizo (4),,994.1405665818895,,-5.859433418110484,[16.53371334],16.43,[0.10371334]
Compra (0),16.46,0.0,60.39736127471989,,,,
(no final do período 1),,0.0,,x,[16.48902155],16.44,[0.04902155]
(no final do período 2),,0.0,,x,[16.48902155],16.43,[0.05902155]
Venda por prejuizo (3),,989.9127512926591,,-10.087248707340905,[16.48902155],16.39,[0.09902155]
Compra (4),16.42,0.0,60.28701286800603,,,,
(no final do período 0),,0.0,,x,[16.45808588],16.42,[0.03808588]
(no final do período 1),,0.0,,x,[16.45808588],16.42,[0.03808588]
Venda (2),,992.3242318073793,,-7.675768192620694,[16.45808588],16.46,[-0.00191412]
Compra (3),16.49,0.0,60.177333645080616,,,,
Venda por prejuizo (4),,986.3064984428713,,-13.693501557128684,[16.45808588],16.39,[0.06808588]
Compra (0),16.38,0.0,60.21407194400924,,,,
Venda por percentual de diferença (1),,988.7150613206319,,-11.28493867936811,[16.44579843],16.42,[0.02579843]
Compra (2),16.4,0.0,60.28750373906293,,,,
Venda por percentual de diferença (3),,990.5236864328039,,-9.476313567196144,[16.44579843],16.43,[0.01579843]
Compra (4),16.45,0.0,60.21420586217653,,,,
(no final do período 0),,0.0,,x,[16.46621965],16.42,[0.04621965]
Venda por prejuizo (1),,987.512976139695,,-12.487023860305044,[16.46621965],16.4,[0.06621965]
Compra (2),16.36,0.0,60.36142885939456,,,,
(no final do período 3),,0.0,,x,[16.46621965],16.33,[0.13621965]
Venda por percentual de diferença (4),,988.116590428289,,-11.883409571711013,[16.46621965],16.37,[0.09621965]
Compra (0),16.31,0.0,60.58348193919614,,,,
Venda por prejuizo (1),,984.4815815119373,,-15.518418488062707,[16.38098308],16.25,[0.13098308]
Compra (2),16.24,0.0,60.620787038912404,,,,
Venda por percentual de diferença (3),,986.906412993494,,-13.093587006506027,[16.38098308],16.28,[0.10098308]
Compra (4),16.3,0.0,60.546405705122325,,,,
Venda por percentual de diferença (0),,987.5118770505451,,-12.488122949454919,[16.33837922],16.31,[0.02837922]
Compra (1),16.29,0.0,60.62074137817957,,,,
(no final do período 2),,0.0,,x,[16.33837922],16.29,[0.04837922]
Venda por percentual de diferença (3),,988.7242918781086,,-11.275708121891398,[16.33837922],16.31,[0.02837922]
Compra (4),16.32,0.0,60.58359631606057,,,,
(no final do período 0),,0.0,,x,[16.34437826],16.31,[0.03437826]
Venda (1),,991.7534716939116,,-8.246528306088408,[16.34437826],16.37,[-0.02562174]
Compra (2),16.35,0.0,60.65770469075911,,,,
Venda (3),,992.9666257877267,,-7.033374212273316,[16.34437826],16.37,[-0.02562174]
Compra (4),16.39,0.0,60.58368674726825,,,,
Venda por percentual de diferença (0),,994.7841363901448,,-5.215863609855205,[16.46144868],16.42,[0.04144868]
Compra (1),16.41,0.0,60.62060550823551,,,,
Venda por percentual de diferença (2),,995.3903424452272,,-4.6096575547727525,[16.46144868],16.42,[0.04144868]
Compra (3),16.43,0.0,60.583709217603605,,,,
(no final do período 4),,0.0,,x,[16.46144868],16.43,[0.03144868]
Venda por percentual de diferença (0),,1010.5362697496281,,10.536269749628104,[16.89299742],16.68,[0.21299742]
Compra (1),16.68,0.0,60.583709217603605,,,,
Venda por percentual de diferença (2),,1015.3829664870365,,15.38296648703647,[16.89299742],16.76,[0.13299742]
Compra (3),16.69,0.0,60.837805062135196,,,,
Venda por prejuizo (4),,1012.3410762339297,,12.341076233929698,[16.89299742],16.64,[0.25299742]
Compra (0),16.7,0.0,60.6192261217922,,,,
(no final do período 1),,0.0,,x,[16.73492037],16.7,[0.03492037]
(no final do período 2),,0.0,,x,[16.73492037],16.67,[0.06492037]
Venda por prejuizo (3),,1007.4915381441865,,7.4915381441865065,[16.73492037],16.62,[0.11492037]
Compra (4),16.67,0.0,60.437404807689646,,,,
(no final do período 0),,0.0,,x,[16.72844183],16.66,[0.06844183]
(no final do período 1),,0.0,,x,[16.72844183],16.65,[0.07844183]
Venda por percentual de diferença (2),,1009.9090343364941,,9.909034336494074,[16.72844183],16.71,[0.01844183]
Compra (3),16.74,0.0,60.329094046385556,,,,
Venda (4),,1015.9419437411327,,15.941943741132718,[16.72844183],16.84,[-0.11155817]
Compra (0),16.8,0.0,60.472734746495995,,,,
Venda por percentual de diferença (1),,1017.7561257835275,,17.756125783527523,[16.89967441],16.83,[0.06967441]
Compra (2),16.81,0.0,60.54468327088207,,,,
Venda por percentual de diferença (3),,1019.572466281654,,19.572466281653988,[16.89967441],16.84,[0.05967441]
Compra (4),16.81,0.0,60.65273446053861,,,,
Venda por percentual de diferença (0),,1020.1789936262594,,20.1789936262594,[16.84083714],16.82,[0.02083714]
Compra (1),16.85,0.0,60.54474739621717,,,,
(no final do período 2),,0.0,,x,[16.84083714],16.81,[0.03083714]
Venda por prejuizo (3),,1015.3354138345619,,15.335413834561905,[16.84083714],16.77,[0.07083714]
Compra (4),16.74,0.0,60.65325052775161,,,,
(no final do período 0),,0.0,,x,[16.76921861],16.72,[0.04921861]
(no final do período 1),,0.0,,x,[16.76921861],16.74,[0.02921861]
(no final do período 2),,0.0,,x,[16.76921861],16.7,[0.06921861]
(no final do período 3),,0.0,,x,[16.76921861],16.72,[0.04921861]
Venda por prejuizo (4),,1009.2700887817869,,9.270088781786853,[16.76921861],16.64,[0.12921861]
Compra (0),16.65,0.0,60.616822149056276,,,,
Venda por percentual de diferença (1),,1009.8762570032776,,9.876257003277601,[16.68194476],16.66,[0.02194476]
Compra (2),16.71,0.0,60.435443267700634,,,,
(no final do período 3),,0.0,,x,[16.68194476],16.71,[-0.02805524]
(no final do período 4),,0.0,,x,[16.68194476],16.71,[-0.02805524]
(no final do período 0),,0.0,,x,[16.7258831],16.67,[0.0558831]
(no final do período 1),,0.0,,x,[16.7258831],16.69,[0.0358831]
Venda por percentual de diferença (2),,1010.4806114359545,,10.480611435954529,[16.7258831],16.72,[0.0058831]
Compra (3),16.74,0.0,60.363238437034326,,,,
(no final do período 4),,0.0,,x,[16.7258831],16.73,[-0.0041169]
Venda por percentual de diferença (0),,1011.6878762046954,,11.687876204695385,[16.7915906],16.76,[0.0315906]
Compra (1),16.74,0.0,60.43535700147524,,,,
(no final do período 2),,0.0,,x,[16.7915906],16.7,[0.0915906]
Venda por prejuizo (3),,1008.0617547846069,,8.061754784606933,[16.7915906],16.68,[0.1115906]
Compra (4),16.68,0.0,60.43535700147524,,,,
(no final do período 0),,0.0,,x,[16.70349129],16.65,[0.05349129]
(no final do período 1),,0.0,,x,[16.70349129],16.66,[0.04349129]
(no final do período 2),,0.0,,x,[16.70349129],16.66,[0.04349129]
(no final do período 3),,0.0,,x,[16.70349129],16.67,[0.03349129]
(no final do período 4),,0.0,,x,[16.70349129],16.65,[0.05349129]
(no final do período 0),,0.0,,x,[16.70692603],16.68,[0.02692603]
Venda (1),,1009.8748154946513,,9.87481549465133,[16.70692603],16.71,[-0.00307397]
Compra (2),16.72,0.0,60.39921145302939,,,,
Venda por prejuizo (3),,1005.042878578409,,5.042878578409045,[16.70692603],16.64,[0.06692603]
Compra (4),16.61,0.0,60.50830093789338,,,,
Venda por percentual de diferença (0),,1005.647961587788,,5.647961587788018,[16.65354436],16.62,[0.03354436]
Compra (1),16.67,0.0,60.32681233280071,,,,
(no final do período 2),,0.0,,x,[16.65354436],16.67,[-0.01645564]
(no final do período 3),,0.0,,x,[16.65354436],16.66,[-0.00645564]
Venda por prejuizo (4),,1001.425084724492,,1.4250847244919669,[16.65354436],16.6,[0.05354436]
Compra (0),16.55,0.0,60.50906856341341,,,,
Venda por percentual de diferença (1),,1003.8454474670284,,3.845447467028407,[16.61474926],16.59,[0.02474926]
Compra (2),16.61,0.0,60.43620996189214,,,,
Venda por prejuizo (3),,992.9669296738879,,-7.033070326112124,[16.61474926],16.43,[0.18474926]
Compra (4),16.47,0.0,60.28943106702416,,,,
Venda por percentual de diferença (0),,997.7900841592499,,-2.2099158407501136,[16.58109408],16.55,[0.03109408]
Compra (1),16.6,0.0,60.10783639513553,,,,
Venda (2),,998.9922408871525,,-1.0077591128474523,[16.58109408],16.62,[-0.03890592]
Compra (3),16.63,0.0,60.07169217601639,,,,
Venda por prejuizo (4),,994.1865055130713,,-5.8134944869286755,[16.58109408],16.55,[0.03109408]
Compra (0),16.4,0.0,60.621128384943376,,,,
Venda por percentual de diferença (1),,1000.8548296354152,,0.8548296354151717,[16.60091034],16.51,[0.09091034]
Compra (2),16.49,0.0,60.69465310099547,,,,
(no final do período 3),,0.0,,x,[16.60091034],16.49,[0.11091034]
(no final do período 4),,0.0,,x,[16.60091034],16.47,[0.13091034]
Venda por prejuizo (0),,997.8200969803655,,-2.17990301963448,[16.49777277],16.44,[0.05777277]
