Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (2),,"1012,16564201285",,"12,1656420128516","27197,15981386","27159,67","37,48981386"
Compra (3),27210,0,"0,0371982962886017",,,,
(no final do período 4),,0,,x,"27197,15981386","27188,09","9,06981386"
Venda por percentual de diferença (0),,"1012,45467277501",,"12,454672775014","27289,14672626","27217,77","71,37672626"
Compra (1),"27256,95",0,"0,0371448262837557",,,,
(no final do período 2),,0,,x,"27289,14672626","27220,22","68,92672626"
Venda por prejuizo (3),,"1009,2743327486",,"9,2743327485988","27289,14672626","27171,33","117,81672626"
Compra (4),"27210,01",0,"0,037092023587959",,,,
(no final do período 0),,0,,x,"27259,72726019","27184,53","75,19726019"
(no final do período 1),,0,,x,"27259,72726019","27204,04","55,68726019"
Venda por percentual de diferença (2),,"1009,67937764618",,"9,67937764617932","27259,72726019","27220,93","38,79726019"
Compra (3),"27187,71",0,"0,0371373454272603",,,,
(no final do período 4),,0,,x,"27259,72726019","27151,75","107,97726019"
(no final do período 0),,0,,x,"27236,05920516","27170,01","66,04920516"
Venda por percentual de diferença (1),,"1009,74288250686",,"9,74288250685981","27236,05920516","27189,42","46,63920516"
Compra (2),"27193,98",0,"0,0371311180822689",,,,
(no final do período 3),,0,,x,"27236,05920516","27151,13","84,92920516"
(no final do período 4),,0,,x,"27236,05920516","27168,8","67,25920516"
(no final do período 0),,0,,x,"27233,62154233","27171,38","62,24154233"
(no final do período 1),,0,,x,"27233,62154233","27192,04","41,58154233"
Venda por percentual de diferença (2),,"1010,05292734285",,"10,0529273428469","27233,62154233","27202,33","31,29154233"
Compra (3),"27219,47",0,"0,0371077367539797",,,,
Venda por prejuizo (4),,"1006,08239951017",,"6,08239951017106","27233,62154233","27112,47","121,15154233"
Compra (0),"27119,79",0,"0,03709772087137",,,,
Venda por percentual de diferença (1),,"1006,53573365922",,"6,53573365921909","27198,44129548","27132,01","66,43129548"
Compra (2),"27132,88",0,"0,0370965313545491",,,,
Venda por percentual de diferença (3),,"1006,54018524298",,"6,54018524298169","27198,44129548",27133,"65,44129548"
Compra (4),"27153,18",0,"0,0370689615449454",,,,
Venda por percentual de diferença (0),,"1006,60728006338",,"6,60728006337808","27207,66273777","27154,99","52,67273777"
Compra (1),"27122,36",0,"0,0371135579670566",,,,
(no final do período 2),,0,,x,"27207,66273777","27110,01","97,65273777"
(no final do período 3),,0,,x,"27207,66273777","27112,19","95,47273777"
Venda por percentual de diferença (4),,"1007,19330314368",,"7,1933031436779","27207,66273777","27138,15","69,51273777"
Compra (0),"27122,76",0,"0,037134616946936",,,,
(no final do período 1),,0,,x,"27190,79217425","27082,71","108,08217425"
(no final do período 2),,0,,x,"27190,79217425","27072,35","118,44217425"
(no final do período 3),,0,,x,"27190,79217425","27091,75","99,04217425"
(no final do período 4),,0,,x,"27190,79217425","27090,94","99,85217425"
(no final do período 0),,0,,x,"27151,50836707","27091,77","59,73836707"
(no final do período 1),,0,,x,"27151,50836707","27096,13","55,37836707"
(no final do período 2),,0,,x,"27151,50836707","27076,37","75,13836707"
(no final do período 3),,0,,x,"27151,50836707","27096,38","55,12836707"
(no final do período 4),,0,,x,"27151,50836707","27107,75","43,75836707"
(no final do período 0),,0,,x,"27158,09541178","27103,02","55,07541178"
Venda por percentual de diferença (1),,"1007,69610585714",,"7,69610585713951","27158,09541178","27136,3","21,79541178"
Compra (2),"27114,07",0,"0,0371650624881156",,,,
(no final do período 3),,0,,x,"27158,09541178","27099,42","58,67541178"
(no final do período 4),,0,,x,"27158,09541178","27109,75","48,34541178"
(no final do período 0),,0,,x,"27180,15278869","27099,19","80,96278869"
Venda por percentual de diferença (1),,"1008,32679696756",,"8,32679696756281","27180,15278869","27131,04","49,11278869"
Compra (2),"27159,79",0,"0,0371257214053409",,,,
Venda (3),,"1009,09084431408",,"9,09084431408462","27180,15278869","27180,37","-0,21721131"
Compra (4),"27225,15",0,"0,0370646569188447",,,,
Venda por percentual de diferença (0),,"1033,05462759839",,"33,0546275983943","28294,52946116","27871,69","422,83946116"
Compra (1),"27937,25",0,"0,0369776777456047",,,,
Venda por percentual de diferença (2),,"1035,24296656738",,"35,2429665673792","28294,52946116","27996,43","298,09946116"
Compra (3),"27888,63",0,"0,0371206103192369",,,,
Venda por percentual de diferença (4),,"1035,3034731622",,"35,3034731621995","28294,52946116","27890,26","404,26946116"
Compra (0),"27968,66",0,"0,0370165561439911",,,,
Venda por percentual de diferença (1),,"1036,1885390196",,"36,1885390196021","28058,53903754","27992,57","65,96903754"
Compra (2),"27949,49",0,"0,0370736116837768",,,,
Venda por percentual de diferença (3),,"1036,39281461998",,"36,3928146199796","28058,53903754",27955,"103,53903754"
Compra (4),"27962,95",0,"0,0370630714792245",,,,
(no final do período 0),,0,,x,"28029,27942808","27932,05","97,22942808"
Venda por prejuizo (1),,"1032,67094098204",,"32,670940982036","28029,27942808","27862,53","166,74942808"
Compra (2),"27846,78",0,"0,0370840341677579",,,,
Venda por percentual de diferença (3),,"1034,6441824401",,"34,6441824401024","28029,27942808","27899,99","129,28942808"
Compra (4),27920,0,"0,0370574563911211",,,,
Venda por percentual de diferença (0),,"1035,61138205191",,"35,6113820519106","28015,08306296","27946,1","68,98306296"
Compra (1),"27973,75",0,"0,0370208278136435",,,,
