,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp_to_date,mvrv_ratio
0,1695822300,26695.90000000,26700.00000000,26536.86000000,26621.54000000,1063.38970000,1695823199999,28309284.10604490,24753,422.58155000,11248513.24014550,0,2023-09-27 13:45:00,0.9993605138412999
1,1695823200,26621.54000000,26633.71000000,26571.80000000,26571.80000000,530.33396000,1695824099999,14110543.53785690,13593,262.31454000,6979755.10230780,0,2023-09-27 14:00:00,0.9989506465530407
2,1695824100,26571.80000000,26571.81000000,26215.86000000,26338.99000000,2671.36073000,1695824999999,70450696.06813010,48001,1192.25436000,31426266.21541730,0,2023-09-27 14:15:00,0.9967596500459893
3,1695825000,26338.99000000,26338.99000000,26169.38000000,26242.65000000,1586.91814000,1695825899999,41640975.78089060,30153,674.81499000,17708426.75299010,0,2023-09-27 14:30:00,0.9988637359535887
4,1695825900,26242.65000000,26250.90000000,26173.45000000,26192.91000000,1032.85060000,1695826799999,27062080.11318770,17868,421.83948000,11052421.43065520,0,2023-09-27 14:45:00,0.9991582102254332
5,1695826800,26192.91000000,26315.95000000,26179.31000000,26296.07000000,878.23705000,1695827699999,23052599.22139610,18241,539.07130000,14150351.25322830,0,2023-09-27 15:00:00,1.00190542885294
6,1695827700,26296.06000000,26332.35000000,26244.82000000,26327.00000000,697.44236000,1695828599999,18340867.63605660,15080,415.62441000,10930891.62247870,0,2023-09-27 15:15:00,1.001024427418077
7,1695828600,26327.00000000,26327.00000000,26258.42000000,26258.43000000,468.73693000,1695829499999,12322357.89239840,11226,245.92622000,6464701.95686090,0,2023-09-27 15:30:00,0.998696121596431
8,1695829500,26258.42000000,26307.37000000,26256.16000000,26304.42000000,219.60206000,1695830399999,5769619.53321900,8371,137.57286000,3614532.78585290,0,2023-09-27 15:45:00,1.0008685736984926
9,1695830400,26304.42000000,26313.79000000,26268.53000000,26285.01000000,299.24720000,1695831299999,7866614.98401940,8996,166.85270000,4385943.66989620,0,2023-09-27 16:00:00,0.9996984931790143
10,1695831300,26285.01000000,26311.99000000,26265.94000000,26302.01000000,224.74409000,1695832199999,5909060.62346160,8246,126.62226000,3329201.67210430,0,2023-09-27 16:15:00,1.0004097372746337
11,1695832200,26302.02000000,26313.59000000,26270.05000000,26273.97000000,229.48180000,1695833099999,6033741.76875640,7451,127.00394000,3339231.91747760,0,2023-09-27 16:30:00,0.9993937787723293
12,1695833100,26273.97000000,26281.96000000,26226.42000000,26241.07000000,338.14914000,1695833999999,8875792.65058080,9409,112.10005000,2942565.84615160,0,2023-09-27 16:45:00,0.9994368875056631
13,1695834000,26241.08000000,26268.42000000,26219.90000000,26253.84000000,269.72642000,1695834899999,7079679.19815960,8633,139.13787000,3652440.78181180,0,2023-09-27 17:00:00,1.0003059535979266
